dataset,example_id,partition,question_type,annotated_hops,graph_type,seed,node_id,role,annotated_step,semantic_best_rank,lexical_rank,winning_facet,winning_scale,winning_token_start,winning_token_end,winning_question_offset,winning_decoded_span,target_score,best_distractor_score,oracle_margin,facet_count,score_seconds,winning_relative_midpoint,winning_position_bin,winning_hidden_norm,winning_top_parent_score,winning_top_parent_margin,winning_parent_score_entropy,winning_normalized_parent_score_entropy,question_tokens,selector_feature_scope
2wikimultihopqa,002e925e0bde11eba7f7acde48001122,validation,compositional,2,chain,53,1,terminal,2,2,3,0,global,34,35,24,What is the date of death of the director of film The Organization (Film)?,0.24284982681274414,0.4288346767425537,-0.18598484992980957,55,0.0016548999701626599,1.53125,late,348.2774658203125,0.428955078125,0.1861572265625,2.1749773025512695,0.9898748397827148,16,query states/provenance plus unlabeled parent scores
2wikimultihopqa,002e925e0bde11eba7f7acde48001122,validation,compositional,2,chain,71,0,root,1,4,2,6,1,15,16,5,death,0.2052779495716095,0.323355495929718,-0.11807754635810852,55,0.0016347999917343259,0.34375,middle,314.5133056640625,0.3232421875,0.041748046875,2.185206413269043,0.9945302605628967,16,query states/provenance plus unlabeled parent scores
2wikimultihopqa,002e925e0bde11eba7f7acde48001122,validation,compositional,2,chain,71,1,terminal,2,1,3,13,1,22,23,12,Organization,0.39646631479263306,0.388887494802475,0.007578819990158081,55,0.0016347999917343259,0.78125,late,380.30755615234375,0.396484375,0.007568359375,2.1919052600860596,0.997579038143158,16,query states/provenance plus unlabeled parent scores
2wikimultihopqa,002f12240bde11eba7f7acde48001122,test,compositional,2,chain,11,0,root,1,1,1,0,global,38,39,28,"Where did Elisabeth Of Cleves, Countess Of Schwarzburg-Blankenburg's mother die?",-0.11910228431224823,-0.18787723779678345,0.06877495348453522,75,0.0017263000481761992,1.425,late,361.3581237792969,-0.11907958984375,0.06878662109375,2.073554515838623,0.9971689581871033,20,query states/provenance plus unlabeled parent scores
2wikimultihopqa,002f12240bde11eba7f7acde48001122,test,compositional,2,chain,11,1,terminal,2,1,7,15,1,24,25,14,Blank,-0.0033131949603557587,-0.0414121076464653,0.03809891268610954,75,0.0017263000481761992,0.725,late,471.3523864746094,-0.0033130645751953125,0.03809928894042969,2.0773708820343018,0.9990042448043823,20,query states/provenance plus unlabeled parent scores
2wikimultihopqa,002f12240bde11eba7f7acde48001122,test,compositional,2,chain,23,0,root,1,1,1,5,1,14,15,4,Of,0.31812626123428345,0.2935410737991333,0.024585187435150146,75,0.0020711999968625605,0.225,early,416.6867980957031,0.318115234375,0.024658203125,2.076287031173706,0.9984830021858215,20,query states/provenance plus unlabeled parent scores
2wikimultihopqa,002f12240bde11eba7f7acde48001122,test,compositional,2,chain,23,1,terminal,2,2,7,1,1,10,11,0,Where,0.22698839008808136,0.2539471983909607,-0.026958808302879333,75,0.0020711999968625605,0.025,early,321.2027282714844,0.25390625,0.0269775390625,2.0776262283325195,0.9991270303726196,20,query states/provenance plus unlabeled parent scores
2wikimultihopqa,002f12240bde11eba7f7acde48001122,test,compositional,2,chain,37,0,root,1,1,1,0,global,38,39,28,"Where did Elisabeth Of Cleves, Countess Of Schwarzburg-Blankenburg's mother die?",-0.44720035791397095,-0.4968036413192749,0.049603283405303955,75,0.002286600007209927,1.425,late,361.3581237792969,-0.447265625,0.049560546875,2.077493190765381,0.9990630149841309,20,query states/provenance plus unlabeled parent scores
2wikimultihopqa,002f12240bde11eba7f7acde48001122,test,compositional,2,chain,37,1,terminal,2,2,7,11,1,20,21,10,Of,-0.1651017963886261,-0.11118508875370026,-0.05391670763492584,75,0.002286600007209927,0.525,middle,434.22283935546875,-0.1112060546875,0.053955078125,2.0779130458831787,0.9992649555206299,20,query states/provenance plus unlabeled parent scores
2wikimultihopqa,002f12240bde11eba7f7acde48001122,test,compositional,2,chain,53,0,root,1,1,1,0,global,38,39,28,"Where did Elisabeth Of Cleves, Countess Of Schwarzburg-Blankenburg's mother die?",0.11799889802932739,0.1153046265244484,0.002694271504878998,75,0.0017909000162035227,1.425,late,361.3581237792969,0.11798095703125,0.002685546875,2.075225830078125,0.9979726672172546,20,query states/provenance plus unlabeled parent scores
2wikimultihopqa,002f12240bde11eba7f7acde48001122,test,compositional,2,chain,53,1,terminal,2,1,7,12,1,21,22,11,Schwarz,0.2599542438983917,0.24982938170433044,0.01012486219406128,75,0.0017909000162035227,0.575,middle,401.36627197265625,0.260009765625,0.0101318359375,2.0776758193969727,0.9991508722305298,20,query states/provenance plus unlabeled parent scores
2wikimultihopqa,002f12240bde11eba7f7acde48001122,test,compositional,2,chain,71,0,root,1,1,1,6,1,15,16,5,Cle,0.0637512281537056,0.047431640326976776,0.01631958782672882,75,0.00164899998344481,0.275,early,511.2581787109375,0.06378173828125,0.016357421875,2.0789554119110107,0.9997662305831909,20,query states/provenance plus unlabeled parent scores
2wikimultihopqa,002f12240bde11eba7f7acde48001122,test,compositional,2,chain,71,1,terminal,2,2,7,12,1,21,22,11,Schwarz,-0.006156321614980698,-0.005066659301519394,-0.0010896623134613037,75,0.00164899998344481,0.575,middle,401.36627197265625,-0.00506591796875,0.00109100341796875,2.0790467262268066,0.9998101592063904,20,query states/provenance plus unlabeled parent scores
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,comparison,1,independent,11,0,root,1,2,2,1,1,10,11,0,Which,-0.08648882806301117,-0.008896876126527786,-0.07759195193648338,42,0.0012202999787405133,0.038461538461538464,early,342.8037414550781,-0.0088958740234375,0.0775909423828125,1.939546823501587,0.9967299103736877,13,query states/provenance plus unlabeled parent scores
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,comparison,1,independent,11,1,root,1,1,3,0,global,31,32,21,"Which film was released earlier, Little Buddha or Course For Collision?",0.44911810755729675,0.25134560465812683,0.19777250289916992,42,0.0012202999787405133,1.6538461538461537,late,332.81829833984375,0.44921875,0.19775390625,1.9108102321624756,0.981962263584137,13,query states/provenance plus unlabeled parent scores
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,comparison,1,independent,23,0,root,1,4,2,0,global,31,32,21,"Which film was released earlier, Little Buddha or Course For Collision?",0.30472350120544434,0.5744855403900146,-0.2697620391845703,42,0.0023530000471509993,1.6538461538461537,late,332.81829833984375,0.57470703125,0.01806640625,1.921825885772705,0.9876231551170349,13,query states/provenance plus unlabeled parent scores
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,comparison,1,independent,23,1,root,1,1,3,0,global,31,32,21,"Which film was released earlier, Little Buddha or Course For Collision?",0.5744855403900146,0.5568640232086182,0.017621517181396484,42,0.0023530000471509993,1.6538461538461537,late,332.81829833984375,0.57470703125,0.01806640625,1.921825885772705,0.9876231551170349,13,query states/provenance plus unlabeled parent scores
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,comparison,1,independent,37,0,root,1,3,2,1,1,10,11,0,Which,-0.3099992871284485,-0.15721091628074646,-0.15278837084770203,42,0.0016400999738834798,0.038461538461538464,early,342.8037414550781,-0.1572265625,0.025390625,1.9417229890823364,0.9978482723236084,13,query states/provenance plus unlabeled parent scores
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,comparison,1,independent,37,1,root,1,1,3,1,1,10,11,0,Which,-0.15721091628074646,-0.18259350955486298,0.025382593274116516,42,0.0016400999738834798,0.038461538461538464,early,342.8037414550781,-0.1572265625,0.025390625,1.9417229890823364,0.9978482723236084,13,query states/provenance plus unlabeled parent scores
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,comparison,1,independent,53,0,root,1,3,2,0,global,31,32,21,"Which film was released earlier, Little Buddha or Course For Collision?",0.012931391596794128,0.20731814205646515,-0.19438675045967102,42,0.0015645999810658395,1.6538461538461537,late,332.81829833984375,0.207275390625,0.078369140625,1.9291365146636963,0.9913800954818726,13,query states/provenance plus unlabeled parent scores
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,comparison,1,independent,53,1,root,1,1,3,0,global,31,32,21,"Which film was released earlier, Little Buddha or Course For Collision?",0.20731814205646515,0.12888649106025696,0.07843165099620819,42,0.0015645999810658395,1.6538461538461537,late,332.81829833984375,0.207275390625,0.078369140625,1.9291365146636963,0.9913800954818726,13,query states/provenance plus unlabeled parent scores
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,comparison,1,independent,71,0,root,1,3,2,1,1,10,11,0,Which,-0.08509260416030884,0.0901300460100174,-0.17522265017032623,42,0.0017390000284649432,0.038461538461538464,early,342.8037414550781,0.09014892578125,0.02154541015625,1.9391816854476929,0.9965422749519348,13,query states/provenance plus unlabeled parent scores
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,comparison,1,independent,71,1,root,1,1,3,1,1,10,11,0,Which,0.0901300460100174,0.06860694289207458,0.02152310311794281,42,0.0017390000284649432,0.038461538461538464,early,342.8037414550781,0.09014892578125,0.02154541015625,1.9391816854476929,0.9965422749519348,13,query states/provenance plus unlabeled parent scores
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,compositional,2,chain,11,0,root,1,3,2,1,1,10,11,0,What,0.07764972001314163,0.22126170992851257,-0.14361198991537094,38,0.0015651999856345356,0.041666666666666664,early,353.8968505859375,0.2213134765625,0.0423583984375,2.702533721923828,0.9979628920555115,12,query states/provenance plus unlabeled parent scores
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,compositional,2,chain,11,1,terminal,2,1,11,10,1,19,20,9,'s,0.034480541944503784,0.007334664463996887,0.027145877480506897,38,0.0015651999856345356,0.7916666666666666,late,353.464599609375,0.03448486328125,0.027149200439453125,2.7056846618652344,0.9991264343261719,12,query states/provenance plus unlabeled parent scores
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,compositional,2,chain,23,0,root,1,3,2,11,1,20,21,10,father,0.29417479038238525,0.36760199069976807,-0.07342720031738281,38,0.002016899990849197,0.875,late,318.46124267578125,0.36767578125,0.04541015625,2.7018980979919434,0.997728168964386,12,query states/provenance plus unlabeled parent scores
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,compositional,2,chain,23,1,terminal,2,2,11,3,1,12,13,2,is,0.39947712421417236,0.4020388126373291,-0.0025616884231567383,38,0.002016899990849197,0.20833333333333334,early,367.14105224609375,0.402099609375,0.002685546875,2.700899362564087,0.9973593950271606,12,query states/provenance plus unlabeled parent scores
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,compositional,2,chain,37,0,root,1,2,2,19,2,16,18,6,aya Ch,-0.08294384181499481,-0.0159063171595335,-0.06703752465546131,38,0.0016849000239744782,0.5833333333333334,middle,363.42608642578125,-0.015899658203125,0.067047119140625,2.7073442935943604,0.9997392892837524,12,query states/provenance plus unlabeled parent scores
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,compositional,2,chain,37,1,terminal,2,2,11,0,global,30,31,20,What nationality is Arinjaya Chola's father?,-0.46542948484420776,-0.40021011233329773,-0.06521937251091003,38,0.0016849000239744782,1.7083333333333333,late,338.4047546386719,-0.400146484375,0.065185546875,2.704740524291992,0.9987778067588806,12,query states/provenance plus unlabeled parent scores
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,compositional,2,chain,53,0,root,1,3,2,0,global,30,31,20,What nationality is Arinjaya Chola's father?,-0.08442474156618118,0.1448848843574524,-0.22930962592363358,38,0.0016445000073872507,1.7083333333333333,late,338.4047546386719,0.1448974609375,0.2081298828125,2.6973302364349365,0.9960414171218872,12,query states/provenance plus unlabeled parent scores
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,compositional,2,chain,53,1,terminal,2,2,11,3,1,12,13,2,is,0.10406531393527985,0.22983318567276,-0.12576787173748016,38,0.0016445000073872507,0.20833333333333334,early,367.14105224609375,0.2298583984375,0.12579345703125,2.700521945953369,0.9972200393676758,12,query states/provenance plus unlabeled parent scores
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,compositional,2,chain,71,0,root,1,3,2,9,1,18,19,8,ola,0.004120044410228729,0.06368327885866165,-0.05956323444843292,38,0.0019765999750234187,0.7083333333333334,late,357.5019836425781,0.06365966796875,0.0341796875,2.704735040664673,0.9987757802009583,12,query states/provenance plus unlabeled parent scores
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,compositional,2,chain,71,1,terminal,2,1,11,8,1,17,18,7,Ch,-0.019326820969581604,-0.023239076137542725,0.003912255167961121,38,0.0019765999750234187,0.625,middle,487.8067932128906,-0.0193328857421875,0.00390625,2.707495927810669,0.9997953176498413,12,query states/provenance plus unlabeled parent scores
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,compositional,2,chain,11,0,root,1,2,1,0,global,32,33,22,Which country the director of film Teza (Film) is from?,0.13043709099292755,0.40289631485939026,-0.2724592238664627,46,0.0014039999805390835,1.6071428571428572,late,343.2749328613281,0.40283203125,0.2723388671875,1.757627248764038,0.9809504151344299,14,query states/provenance plus unlabeled parent scores
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,compositional,2,chain,11,1,terminal,2,1,4,0,global,32,33,22,Which country the director of film Teza (Film) is from?,0.40289631485939026,0.13043709099292755,0.2724592238664627,46,0.0014039999805390835,1.6071428571428572,late,343.2749328613281,0.40283203125,0.2723388671875,1.757627248764038,0.9809504151344299,14,query states/provenance plus unlabeled parent scores
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,compositional,2,chain,23,0,root,1,1,1,2,1,11,12,1,country,0.35414189100265503,0.3228449523448944,0.03129693865776062,46,0.0013550000148825347,0.10714285714285714,early,350.3962707519531,0.354248046875,0.031494140625,1.7833845615386963,0.9953258633613586,14,query states/provenance plus unlabeled parent scores
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,compositional,2,chain,23,1,terminal,2,1,4,0,global,32,33,22,Which country the director of film Teza (Film) is from?,0.5394035577774048,0.47116371989250183,0.06823983788490295,46,0.0013550000148825347,1.6071428571428572,late,343.2749328613281,0.53955078125,0.068359375,1.7583425045013428,0.9813496470451355,14,query states/provenance plus unlabeled parent scores
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,compositional,2,chain,37,0,root,1,2,1,0,global,32,33,22,Which country the director of film Teza (Film) is from?,-0.38773655891418457,-0.18783265352249146,-0.19990390539169312,46,0.001879399991594255,1.6071428571428572,late,343.2749328613281,-0.1878662109375,0.1998291015625,1.7793397903442383,0.9930684566497803,14,query states/provenance plus unlabeled parent scores
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,compositional,2,chain,37,1,terminal,2,1,4,0,global,32,33,22,Which country the director of film Teza (Film) is from?,-0.18783265352249146,-0.38773655891418457,0.19990390539169312,46,0.001879399991594255,1.6071428571428572,late,343.2749328613281,-0.1878662109375,0.1998291015625,1.7793397903442383,0.9930684566497803,14,query states/provenance plus unlabeled parent scores
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,compositional,2,chain,53,0,root,1,3,1,7,1,16,17,6,Te,-0.01730317436158657,0.1290348470211029,-0.14633802138268948,46,0.0018668000120669603,0.4642857142857143,middle,425.38995361328125,0.1290283203125,0.06195068359375,1.7819772958755493,0.9945404529571533,14,query states/provenance plus unlabeled parent scores
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,compositional,2,chain,53,1,terminal,2,1,4,0,global,32,33,22,Which country the director of film Teza (Film) is from?,0.44333040714263916,0.2877018451690674,0.15562856197357178,46,0.0018668000120669603,1.6071428571428572,late,343.2749328613281,0.443359375,0.15576171875,1.7705166339874268,0.9881441593170166,14,query states/provenance plus unlabeled parent scores
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,compositional,2,chain,71,0,root,1,2,1,0,global,32,33,22,Which country the director of film Teza (Film) is from?,-0.10619015246629715,0.06538015604019165,-0.1715703085064888,46,0.00222690001828596,1.6071428571428572,late,343.2749328613281,0.06536865234375,0.17156982421875,1.778269648551941,0.9924711585044861,14,query states/provenance plus unlabeled parent scores
