all_candidate_full_tokens,argument_semantic_correct,call_parse_valid,candidate_count,capability_choice_correct,catalog_size,condition,context_fit,disclosure_ratio_a,disclosure_ratio_total,enum_type_valid,execution_acceptance,execution_reason,full_schema_tokens_avoided,full_schemas_materialized,generated_name,generated_text,generated_tokens,generation_error,host_rejection,materialization_seconds,max_candidates,model_invocations,native_kv_bytes,phase_a_capability_tokens,phase_a_ttft_seconds,phase_b_capability_tokens,phase_b_ttft_seconds,phase_transition_overhead_seconds,policy,prompt_tokens,query_id,required_argument_coverage,retry_count,schema_valid_call,scoring_device,seed,selected_name,target_in_palette,target_name,task_success,total_capability_tokens,total_ttft_seconds,unsafe_exposure,unsafe_tool_choice,wall_clock_seconds,wrong_tool_choice,wrong_tool_execution_attempt
3168,0,1,10,0,512,C2_compact_to_full,1,0.45422979797979796,0.5574494949494949,1,1,executed,2841,1,search_issue_00088,"<tool_call>\n{""name"": ""search_issue_00088"", ""arguments"": {""issue_id"": ""PRA Notes""}}\n</tool_call>",43,,0,0.0026820001658052206,10,2,202539008,1439,4.401157000102103,327,0.4533735001459718,0.0023682001046836376,A1_fused,1759,search_document-h1-en-1,0,0,1,cuda,11,search_issue_00088,1,search_document,0,1766,4.8545305002480745,0,0,12.276117900386453,1,1
3168,1,1,10,1,512,C3_oracle_to_full,1,0.08175505050505051,0.08175505050505051,1,1,executed,3168,1,search_document,"<tool_call>\n{""name"": ""search_document"", ""arguments"": {""title"": ""PRA Notes""}}\n</tool_call>",22,,0,0.0002283998765051365,10,1,29704192,259,0.6147137999068946,0,0.0,0.0,A1_fused,199,search_document-h1-en-1,1,0,1,cuda,11,search_document,1,search_document,1,259,0.6147137999068946,0,0,4.356967999832705,0,0
1255,0,1,4,0,512,C0_full_all_one_pass,1,1.002390438247012,1.002390438247012,1,1,executed,1255,4,lookup_article_00020,"<tool_call>\n{""name"": ""lookup_article_00020"", ""arguments"": {""document_id"": ""PRA Notes""}}\n</tool_call>",29,,0,0.00028140004724264145,4,1,144277504,1258,1.451033900026232,0,0.0,0.0,A2_raw_union,632,search_document-h1-en-1,0,0,1,cuda,11,lookup_article_00020,0,search_document,0,1258,1.451033900026232,0,0,6.809872299898416,1,1
1255,0,0,4,0,512,C1_compact_only,1,0.44940239043824703,0.44940239043824703,1,0,malformed_call,1255,0,,"{""name"":""tool_name"",""arguments"":{}}",11,,1,0.0001495999749749899,4,1,64684032,564,1.4767394000664353,0,0.0,0.0,A2_raw_union,628,search_document-h1-en-1,0,0,0,cuda,11,,0,search_document,0,564,1.4767394000664353,0,0,3.0867608999833465,0,0
1255,0,0,4,0,512,C2_compact_to_full,1,0.44940239043824703,0.44940239043824703,1,0,malformed_call,1255,1,,,7,,1,0.00016409996896982193,4,1,64684032,564,1.4242054999340326,0,0.0,0.0,A2_raw_union,628,search_document-h1-en-1,0,0,0,cuda,11,lookup,0,search_document,0,564,1.4242054999340326,0,0,2.652732799993828,1,0
1255,1,1,4,1,512,C3_oracle_to_full,1,0.20637450199203186,0.20637450199203186,1,1,executed,1255,1,search_document,"<tool_call>\n{""name"": ""search_document"", ""arguments"": {""title"": ""PRA Notes""}}\n</tool_call>",22,,0,0.00011079991236329079,4,1,29704192,259,0.5846257999073714,0,0.0,0.0,A2_raw_union,199,search_document-h1-en-1,1,0,1,cuda,11,search_document,0,search_document,1,259,0.5846257999073714,0,0,4.38354739989154,0,0
2500,0,1,8,0,512,C0_full_all_one_pass,1,1.0028,1.0028,1,1,executed,2500,8,lookup_report_00278,"<tool_call>\n{""name"": ""lookup_report_00278"", ""arguments"": {""report_id"": ""PRA Notes""}}\n</tool_call>",29,,0,0.0006653000600636005,8,1,287522816,2507,2.9635038000997156,0,0.0,0.0,A2_raw_union,1143,search_document-h1-en-1,0,0,1,cuda,11,lookup_report_00278,0,search_document,0,2507,2.9635038000997156,0,0,7.997520800214261,1,1
2500,0,0,8,0,512,C1_compact_only,1,0.4496,0.4496,1,0,malformed_call,2500,0,,"{""name"":""tool_name"",""arguments"":{}}",11,,1,0.00026929983869194984,8,1,128909312,1124,3.2435539001598954,0,0.0,0.0,A2_raw_union,1188,search_document-h1-en-1,0,0,0,cuda,11,,0,search_document,0,1124,3.2435539001598954,0,0,5.113593699876219,0,0
2500,0,1,8,0,512,C2_compact_to_full,1,0.4496,0.582,1,1,executed,2169,1,find_asset_00008,"<tool_call>\n{""name"": ""find_asset_00008"", ""arguments"": {""artifact_id"": ""PRA Notes""}}\n</tool_call>",43,,0,0.003857499687001109,8,2,166871040,1124,3.2825386999174953,331,0.4436775001231581,0.003617399837821722,A2_raw_union,1444,search_document-h1-en-1,0,0,1,cuda,11,find_asset_00008,0,search_document,0,1455,3.7262162000406533,0,0,11.21659219963476,1,1
2500,1,1,8,1,512,C3_oracle_to_full,1,0.1036,0.1036,1,1,executed,2500,1,search_document,"<tool_call>\n{""name"": ""search_document"", ""arguments"": {""title"": ""PRA Notes""}}\n</tool_call>",22,,0,0.00011699995957314968,8,1,29704192,259,0.5462250001728535,0,0.0,0.0,A2_raw_union,199,search_document-h1-en-1,1,0,1,cuda,11,search_document,0,search_document,1,259,0.5462250001728535,0,0,4.29702840000391,0,0
3162,0,1,10,0,512,C0_full_all_one_pass,1,1.0028462998102468,1.0028462998102468,1,1,executed,3162,10,lookup_report_00278,"<tool_call>\n{""name"": ""lookup_report_00278"", ""arguments"": {""report_id"": ""PRA Notes""}}\n</tool_call>",29,,0,0.0006053999532014132,10,1,363675648,3171,4.104752599960193,0,0.0,0.0,A2_raw_union,1428,search_document-h1-en-1,0,0,1,cuda,11,lookup_report_00278,0,search_document,0,3171,4.104752599960193,0,0,9.579274100018665,1,1
3162,0,0,10,0,512,C1_compact_only,1,0.45287792536369387,0.45287792536369387,1,0,malformed_call,3162,0,,"{""name"":""find_asset_00008,v1""}",15,,1,0.0004170001484453678,10,1,164233216,1432,4.408838500035927,0,0.0,0.0,A2_raw_union,1496,search_document-h1-en-1,0,0,0,cuda,11,,0,search_document,0,1432,4.408838500035927,0,0,7.29944850015454,0,0
3162,0,1,10,0,512,C2_compact_to_full,1,0.45287792536369387,0.5575585072738773,1,1,executed,2831,1,find_asset_00008,"<tool_call>\n{""name"": ""find_asset_00008"", ""arguments"": {""artifact_id"": ""PRA Notes""}}\n</tool_call>",43,,0,0.001931500155478716,10,2,202194944,1432,4.451349999988452,331,0.4546908000484109,0.0016138001810759306,A2_raw_union,1752,search_document-h1-en-1,0,0,1,cuda,11,find_asset_00008,0,search_document,0,1763,4.9060408000368625,0,0,12.470097800483927,1,1
3162,1,1,10,1,512,C3_oracle_to_full,1,0.08191018342820999,0.08191018342820999,1,1,executed,3162,1,search_document,"<tool_call>\n{""name"": ""search_document"", ""arguments"": {""title"": ""PRA Notes""}}\n</tool_call>",22,,0,0.0001542000100016594,10,1,29704192,259,0.6352534999605268,0,0.0,0.0,A2_raw_union,199,search_document-h1-en-1,1,0,1,cuda,11,search_document,0,search_document,1,259,0.6352534999605268,0,0,4.4240357000380754,0,0
1289,1,1,4,1,512,C0_full_all_one_pass,1,1.0023273855702095,1.0023273855702095,1,1,executed,1289,4,export_document,"<tool_call>\n{""name"": ""export_document"", ""arguments"": {""document_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",29,,0,0.0002808000426739454,4,1,148176896,1292,1.6415603999048471,0,0.0,0.0,A1_fused,679,export_document-h2-en-1,1,0,1,cuda,11,export_document,1,export_document,1,1292,1.6415603999048471,0,0,6.86432239995338,0,0
1289,0,0,4,0,512,C1_compact_only,1,0.4530643910007758,0.4530643910007758,1,0,malformed_call,1289,0,,"{""name"":""tool_name"",""arguments"":{}}",11,,1,0.0003174000885337591,4,1,66977792,584,1.5641826000064611,0,0.0,0.0,A1_fused,651,export_document-h2-en-1,0,0,0,cuda,11,,1,export_document,0,584,1.5641826000064611,0,0,3.492852400057018,0,0
1289,1,1,4,1,512,C2_compact_to_full,1,0.4530643910007758,0.6873545384018619,1,1,executed,987,1,export_document,"<tool_call>\n{""name"": ""export_document"", ""arguments"": {""document_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",37,,0,0.0023586000315845013,4,2,101613568,584,1.5620154000353068,302,0.44012379995547235,0.002154099987819791,A1_fused,904,export_document-h2-en-1,1,0,1,cuda,11,export_document,1,export_document,1,886,2.002139199990779,0,0,8.356419499963522,0,0
1289,1,1,4,1,512,C3_oracle_to_full,1,0.2342901474010861,0.2342901474010861,1,1,executed,1289,1,export_document,"<tool_call>\n{""name"": ""export_document"", ""arguments"": {""document_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",29,,0,0.0001360001042485237,4,1,34635776,302,0.533088400028646,0,0.0,0.0,A1_fused,253,export_document-h2-en-1,1,0,1,cuda,11,export_document,1,export_document,1,302,0.533088400028646,0,0,5.682520300149918,0,0
2600,1,1,8,1,512,C0_full_all_one_pass,1,1.0026923076923078,1.0026923076923078,1,1,executed,2600,8,export_document,"<tool_call>\n{""name"": ""export_document"", ""arguments"": {""document_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",29,,0,0.0006087999790906906,8,1,298991616,2607,3.3379385999869555,0,0.0,0.0,A1_fused,1248,export_document-h2-en-1,1,0,1,cuda,11,export_document,1,export_document,1,2607,3.3379385999869555,0,0,9.0820790999569,0,0
2600,0,0,8,0,512,C1_compact_only,1,0.46192307692307694,0.46192307692307694,1,0,malformed_call,2600,0,,"{""name"":""tool_name"",""arguments"":{}}",11,,1,0.00022359983995556831,8,1,137740288,1201,3.3395151998847723,0,0.0,0.0,A1_fused,1268,export_document-h2-en-1,0,0,0,cuda,11,,1,export_document,0,1201,3.3395151998847723,0,0,5.169937599916011,0,0
2600,1,1,8,1,512,C2_compact_to_full,1,0.46192307692307694,0.578076923076923,1,1,executed,2298,1,export_document,"<tool_call>\n{""name"": ""export_document"", ""arguments"": {""document_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",37,,0,0.004210600163787603,8,2,172376064,1201,3.46972219995223,302,0.45315700001083314,0.0037076000589877367,A1_fused,1521,export_document-h2-en-1,1,0,1,cuda,11,export_document,1,export_document,1,1503,3.922879199963063,0,0,9.87577349995263,0,0
2600,1,1,8,1,512,C3_oracle_to_full,1,0.11615384615384615,0.11615384615384615,1,1,executed,2600,1,export_document,"<tool_call>\n{""name"": ""export_document"", ""arguments"": {""document_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",29,,0,0.0001362999901175499,8,1,34635776,302,0.6062517000827938,0,0.0,0.0,A1_fused,253,export_document-h2-en-1,1,0,1,cuda,11,export_document,1,export_document,1,302,0.6062517000827938,0,0,5.188701200066134,0,0
3253,1,1,10,1,512,C0_full_all_one_pass,1,1.002766676913618,1.002766676913618,1,1,executed,3253,10,export_document,"<tool_call>\n{""name"": ""export_document"", ""arguments"": {""document_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",29,,0,0.0005250000394880772,10,1,374112256,3262,4.461254500085488,0,0.0,0.0,A1_fused,1532,export_document-h2-en-1,1,0,1,cuda,11,export_document,1,export_document,1,3262,4.461254500085488,0,0,10.276092300191522,0,0
3253,0,0,10,0,512,C1_compact_only,1,0.4638794958499846,0.4638794958499846,1,0,malformed_call,3253,0,,"{""name"":""package_package_00103"",""arguments"":{}}",17,,1,0.00023950007744133472,10,1,173064192,1509,4.850776300067082,0,0.0,0.0,A1_fused,1576,export_document-h2-en-1,0,0,0,cuda,11,,1,export_document,0,1509,4.850776300067082,0,0,8.22496120003052,0,0
3253,1,1,10,1,512,C2_compact_to_full,1,0.4638794958499846,0.556716876729173,1,1,executed,2951,1,export_document,"<tool_call>\n{""name"": ""export_document"", ""arguments"": {""document_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",37,,0,0.0033749998547136784,10,2,207699968,1509,4.830155000090599,302,0.45812110020779073,0.0030065998435020447,A1_fused,1829,export_document-h2-en-1,1,0,1,cuda,11,export_document,1,export_document,1,1811,5.28827610029839,0,0,11.488522300031036,0,0
3253,1,1,10,1,512,C3_oracle_to_full,1,0.09283738087918844,0.09283738087918844,1,1,executed,3253,1,export_document,"<tool_call>\n{""name"": ""export_document"", ""arguments"": {""document_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",29,,0,0.00013910001143813133,10,1,34635776,302,0.6328492998145521,0,0.0,0.0,A1_fused,253,export_document-h2-en-1,1,0,1,cuda,11,export_document,1,export_document,1,302,0.6328492998145521,0,0,5.349023099988699,0,0
1214,1,1,4,1,512,C0_full_all_one_pass,1,1.0024711696869852,1.0024711696869852,1,1,executed,1214,4,export_document,"<tool_call>\n{""name"": ""export_document"", ""arguments"": {""document_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",29,,0,0.0002981999423354864,4,1,139575296,1217,1.4210741999559104,0,0.0,0.0,A2_raw_union,622,export_document-h2-en-1,1,0,1,cuda,11,export_document,1,export_document,1,1217,1.4210741999559104,0,0,6.2770428999792784,0,0
1214,0,0,4,0,512,C1_compact_only,1,0.43739703459637563,0.43739703459637563,1,0,malformed_call,1214,0,,"{""name"":""export_document"",""arguments"":{""document_id"":""d42"",""format"":""pdf""}}",20,,1,0.00017919996753335,4,1,60899328,531,1.322328600101173,0,0.0,0.0,A2_raw_union,598,export_document-h2-en-1,0,0,0,cuda,11,,1,export_document,0,531,1.322328600101173,0,0,4.449304700130597,0,0
1214,1,1,4,1,512,C2_compact_to_full,1,0.43739703459637563,0.6861614497528831,1,1,executed,912,1,export_document,"<tool_call>\n{""name"": ""export_document"", ""arguments"": {""document_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",37,,0,0.003251400077715516,4,2,95535104,531,1.38431330001913,302,0.4346974999643862,0.0029192999936640263,A2_raw_union,851,export_document-h2-en-1,1,0,1,cuda,11,export_document,1,export_document,1,833,1.8190107999835163,0,0,7.816307500004768,0,0
1214,1,1,4,1,512,C3_oracle_to_full,1,0.2487644151565074,0.2487644151565074,1,1,executed,1214,1,export_document,"<tool_call>\n{""name"": ""export_document"", ""arguments"": {""document_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",29,,0,0.0001585001591593027,4,1,34635776,302,0.6058659001719207,0,0.0,0.0,A2_raw_union,253,export_document-h2-en-1,1,0,1,cuda,11,export_document,1,export_document,1,302,0.6058659001719207,0,0,5.33939230022952,0,0
2529,1,1,8,1,512,C0_full_all_one_pass,1,1.0027678924476078,1.0027678924476078,1,1,executed,2529,8,export_document,"<tool_call>\n{""name"": ""export_document"", ""arguments"": {""document_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",29,,0,0.00041310000233352184,8,1,290848768,2536,3.2169816999230534,0,0.0,0.0,A2_raw_union,1190,export_document-h2-en-1,1,0,1,cuda,11,export_document,1,export_document,1,2536,3.2169816999230534,0,0,8.188296899897978,0,0
2529,0,0,8,0,512,C1_compact_only,1,0.4531435349940688,0.4531435349940688,1,0,malformed_call,2529,0,,"{""name"":""export_document"",""arguments"":{""document_id"":""alert_package_00098"",""format"":""pdf""}}",25,,1,0.0003013999667018652,8,1,131432448,1146,3.235205999808386,0,0.0,0.0,A2_raw_union,1213,export_document-h2-en-1,0,0,0,cuda,11,,1,export_document,0,1146,3.235205999808386,0,0,7.754387199878693,0,0
2529,1,1,8,1,512,C2_compact_to_full,1,0.4531435349940688,0.5725583234480032,1,1,executed,2227,1,export_document,"<tool_call>\n{""name"": ""export_document"", ""arguments"": {""document_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",37,,0,0.0026744999922811985,8,2,166068224,1146,3.32883879984729,302,0.4534045998007059,0.002169799990952015,A2_raw_union,1466,export_document-h2-en-1,1,0,1,cuda,11,export_document,1,export_document,1,1448,3.782243399647996,0,0,9.572736899834126,0,0
2529,1,1,8,1,512,C3_oracle_to_full,1,0.11941478845393436,0.11941478845393436,1,1,executed,2529,1,export_document,"<tool_call>\n{""name"": ""export_document"", ""arguments"": {""document_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",29,,0,0.0006823998410254717,8,1,34635776,302,0.5629376000724733,0,0.0,0.0,A2_raw_union,253,export_document-h2-en-1,1,0,1,cuda,11,export_document,1,export_document,1,302,0.5629376000724733,0,0,5.296384499873966,0,0
3185,1,1,10,1,512,C0_full_all_one_pass,1,1.0028257456828886,1.0028257456828886,1,1,executed,3185,10,export_document,"<tool_call>\n{""name"": ""export_document"", ""arguments"": {""document_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",29,,0,0.0005320000927895308,10,1,366313472,3194,4.227691699983552,0,0.0,0.0,A2_raw_union,1474,export_document-h2-en-1,1,0,1,cuda,11,export_document,1,export_document,1,3194,4.227691699983552,0,0,9.88603000016883,0,0
3185,0,0,10,0,512,C1_compact_only,1,0.45557299843014126,0.45557299843014126,1,0,malformed_call,3185,0,,"{""name"":""export_document"",""arguments"":{""document_id"":""alert_package_00098"",""format"":""pdf""}}",25,,1,0.00040849996730685234,10,1,166412288,1451,4.414009399944916,0,0.0,0.0,A2_raw_union,1518,export_document-h2-en-1,0,0,0,cuda,11,,1,export_document,0,1451,4.414009399944916,0,0,9.371334600029513,0,0
3185,1,1,10,1,512,C2_compact_to_full,1,0.45557299843014126,0.5503924646781789,1,1,executed,2883,1,export_document,"<tool_call>\n{""name"": ""export_document"", ""arguments"": {""document_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",37,,0,0.0033495002426207066,10,2,201048064,1451,4.524136699968949,302,0.4443889001850039,0.002759000053629279,A2_raw_union,1771,export_document-h2-en-1,1,0,1,cuda,11,export_document,1,export_document,1,1753,4.968525600153953,0,0,11.146614200202748,0,0
3185,1,1,10,1,512,C3_oracle_to_full,1,0.09481946624803768,0.09481946624803768,1,1,executed,3185,1,export_document,"<tool_call>\n{""name"": ""export_document"", ""arguments"": {""document_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",29,,0,0.00014280015602707863,10,1,34635776,302,0.5483370998408645,0,0.0,0.0,A2_raw_union,253,export_document-h2-en-1,1,0,1,cuda,11,export_document,1,export_document,1,302,0.5483370998408645,0,0,5.325713200028986,0,0
1301,1,1,4,0,2048,C0_full_all_one_pass,1,1.0023059185242122,1.0023059185242122,1,1,executed,1301,4,get_user_01171,"<tool_call>\n{""name"": ""get_user_01171"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",29,,0,0.00023930007591843605,4,1,149553152,1304,1.6183019001036882,0,0.0,0.0,A1_fused,681,get_user-h2-en-1,1,0,1,cuda,11,get_user_01171,0,get_user,0,1304,1.6183019001036882,0,0,6.304091000230983,1,1
1301,0,0,4,0,2048,C1_compact_only,1,0.46348962336664107,0.46348962336664107,1,0,malformed_call,1301,0,,"{""name"":""get_user_01171""}",13,,1,0.00029939995147287846,4,1,69156864,603,1.6125241999980062,0,0.0,0.0,A1_fused,666,get_user-h2-en-1,0,0,0,cuda,11,,0,get_user,0,603,1.6125241999980062,0,0,3.565489999949932,0,0
1301,1,1,4,0,2048,C2_compact_to_full,1,0.46348962336664107,0.7102229054573405,1,1,executed,980,1,get_user_01171,"<tool_call>\n{""name"": ""get_user_01171"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",43,,0,0.002488299971446395,4,2,105971712,603,1.7023799999151379,321,0.4305585001129657,0.0021800000686198473,A1_fused,921,get_user-h2-en-1,1,0,1,cuda,11,get_user_01171,0,get_user,0,924,2.1329385000281036,0,0,8.957098099868745,1,1
1301,1,1,4,1,2048,C3_oracle_to_full,1,0.19907763259031513,0.19907763259031513,1,1,executed,1301,1,get_user,"<tool_call>\n{""name"": ""get_user"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",23,,0,0.00020250002853572369,4,1,29704192,259,0.5220703000668436,0,0.0,0.0,A1_fused,205,get_user-h2-en-1,1,0,1,cuda,11,get_user,0,get_user,1,259,0.5220703000668436,0,0,4.472005099989474,0,0
2550,1,1,8,0,2048,C0_full_all_one_pass,1,1.0027450980392156,1.0027450980392156,1,1,executed,2550,8,get_user_01171,"<tool_call>\n{""name"": ""get_user_01171"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",29,,0,0.0002148000057786703,8,1,293257216,2557,3.245519299991429,0,0.0,0.0,A1_fused,1206,get_user-h2-en-1,1,0,1,cuda,11,get_user_01171,1,get_user,0,2557,3.245519299991429,0,0,8.330349900061265,1,1
2550,0,0,8,0,2048,C1_compact_only,1,0.4596078431372549,0.4596078431372549,1,0,malformed_call,2550,0,,"{""name"":""get_user_01171""}",13,,1,0.00014369981363415718,8,1,134414336,1172,3.3489107000641525,0,0.0,0.0,A1_fused,1235,get_user-h2-en-1,0,0,0,cuda,11,,1,get_user,0,1172,3.3489107000641525,0,0,5.713506799889728,0,0
2550,1,1,8,1,2048,C2_compact_to_full,1,0.4596078431372549,0.5611764705882353,1,1,executed,2291,1,get_user,"<tool_call>\n{""name"": ""get_user"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",31,,0,0.002157399896532297,8,2,164118528,1172,3.3140692000743,259,0.4071350998710841,0.0019306999165564775,A1_fused,1440,get_user-h2-en-1,1,0,1,cuda,11,get_user,1,get_user,1,1431,3.7212042999453843,0,0,8.66596159990877,0,0
2550,1,1,8,1,2048,C3_oracle_to_full,1,0.10156862745098039,0.10156862745098039,1,1,executed,2550,1,get_user,"<tool_call>\n{""name"": ""get_user"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",23,,0,0.00018170010298490524,8,1,29704192,259,0.5192110000643879,0,0.0,0.0,A1_fused,205,get_user-h2-en-1,1,0,1,cuda,11,get_user,1,get_user,1,259,0.5192110000643879,0,0,4.4330435001757,0,0
3217,1,1,10,0,2048,C0_full_all_one_pass,1,1.002797637550513,1.002797637550513,1,1,executed,3217,10,get_user_01171,"<tool_call>\n{""name"": ""get_user_01171"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",29,,0,0.0005987000185996294,10,1,369983488,3226,4.293020199984312,0,0.0,0.0,A1_fused,1497,get_user-h2-en-1,1,0,1,cuda,11,get_user_01171,1,get_user,0,3226,4.293020199984312,0,0,10.145789900096133,1,1
3217,0,0,10,0,2048,C1_compact_only,1,0.46161019583462853,0.46161019583462853,1,0,malformed_call,3217,0,,"{""name"":""get_user_01171""}",13,,1,0.00018550013191998005,10,1,170311680,1485,4.73501930013299,0,0.0,0.0,A1_fused,1548,get_user-h2-en-1,0,0,0,cuda,11,,1,get_user,0,1485,4.73501930013299,0,0,7.29337380011566,0,0
