query_id,split,hardness_level,language,query,context,required_tool,useful_tools,related_tools,unsafe_tools,canonical_operation,canonical_object,variant,mode,top1_tool,top1_correct,required_rank,mrr,recall_at_1,recall_at_3,recall_at_5,top1_score,margin,top3_tools,useful_at_3,related_at_3,unsafe_at_3,false_action,token_overlap,bm25_required_score,bm25_required_rank,canonical_operation_present,canonical_object_present,tool_name_or_alias_present,language_match,routing_seconds,index_bytes,model_bytes,candidate_count,decision,selected_stage,calibrated_confidence
update_user-h5-pt-0,validation,H5,pt,Reative a conta u17.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,0,P0_token,create_report,False,7,0.14285714285714285,0.0,0.0,0.0,0.32499998807907104,0.02310657501220703,create_report|create_issue|archive_report,0,0,0,True,0.25,0.0,8,False,False,False,False,0.008072300115600228,13427,0,18,select,P0_token,
update_user-h5-pt-1,test,H5,pt,Coloque u17 novamente em estado ativo.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,1,P0_token,extract_metadata,False,10,0.1,0.0,0.0,0.0,0.17662949860095978,0.008497625589370728,extract_metadata|update_document|create_report,0,0,0,True,0.0,0.0,4,False,False,False,False,0.0058478000573813915,13427,0,18,select,P0_token,
update_user-h5-es-0,validation,H5,es,Reactiva la cuenta u17.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,0,P0_token,read_document,False,15,0.06666666666666667,0.0,0.0,0.0,0.27936509251594543,0.026121854782104492,read_document|search_document|export_document,0,0,0,True,0.0,0.0,4,False,False,False,False,0.00979489996097982,13427,0,18,select,P0_token,
update_user-h5-es-1,test,H5,es,Pon u17 de nuevo en estado activo.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,1,P0_token,purge_archive,False,8,0.125,0.0,0.0,0.0,0.17391304671764374,0.00724637508392334,purge_archive|export_document|extract_metadata,0,0,1,True,0.0,0.0,4,False,False,False,False,0.009822499938309193,13427,0,18,select,P0_token,
update_user-h5-fr-0,validation,H5,fr,Reactivez le compte u17.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,0,P0_token,archive_report,False,8,0.125,0.0,0.0,0.0,0.25324323773384094,0.03624977171421051,archive_report|delete_user|create_issue,0,1,1,True,0.0,0.0,4,False,False,False,False,0.005171600030735135,13427,0,18,select,P0_token,
update_user-h5-fr-1,test,H5,fr,Remettez u17 dans un etat actif.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,1,P0_token,extract_metadata,False,6,0.16666666666666666,0.0,0.0,0.0,0.20449848473072052,0.014022290706634521,extract_metadata|delete_user|create_issue,0,1,1,True,0.0,0.0,4,False,False,False,False,0.005302499979734421,13427,0,18,select,P0_token,
notify_user-h0-en-0,audit,H0,en,Notify user u17 about the account change.,,notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,0,P0_token,notify_user,True,1,1.0,1.0,1.0,1.0,0.4291316568851471,0.2026933878660202,notify_user|update_user|get_user,1,1,0,False,0.7142857142857143,1.0,1,True,True,True,True,0.007904599886387587,13427,0,18,select,P0_token,
notify_user-h0-en-1,test,H0,en,Send user u17 a notification about the change.,,notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,1,P0_token,notify_user,True,1,1.0,1.0,1.0,1.0,0.24372822046279907,0.04065513610839844,notify_user|update_user|search_user,2,0,0,False,0.5,1.0,1,False,True,False,True,0.006015399936586618,13427,0,18,select,P0_token,
notify_user-h0-en-2,validation,H0,en,Notify u17 that the account was updated.,,notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,2,P0_token,notify_user,True,1,1.0,1.0,1.0,1.0,0.278809517621994,0.0692342221736908,notify_user|update_user|update_issue,1,0,0,False,0.2857142857142857,1.0,1,True,False,False,True,0.008617299841716886,13427,0,18,select,P0_token,
notify_user-h1-en-0,validation,H1,en,Inform u17 that their account state changed.,,notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,0,P0_token,validate_user,False,3,0.3333333333333333,0.0,1.0,1.0,0.17080745100975037,0.024306729435920715,validate_user|update_user|notify_user,1,1,0,True,0.14285714285714285,0.30678790807724,6,False,False,False,True,0.006792100146412849,13427,0,18,select,P0_token,
notify_user-h1-en-1,test,H1,en,Send u17 a message about the recent account modification.,,notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,1,P0_token,update_document,False,13,0.07692307692307693,0.0,0.0,0.0,0.1540675312280655,0.008557632565498352,update_document|search_repository|read_document,0,0,0,True,0.3333333333333333,1.0,1,False,False,False,True,0.009755900129675865,13427,0,18,select,P0_token,
notify_user-h2-en-0,validation,H2,en,Give u17 a heads-up about what changed.,,notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,0,P0_token,archive_report,False,7,0.14285714285714285,0.0,0.0,0.0,0.18616323173046112,0.03601616621017456,archive_report|read_document|extract_metadata,0,0,0,True,0.25,1.0,1,False,False,False,True,0.006365600042045116,13427,0,18,select,P0_token,
notify_user-h2-en-1,test,H2,en,Let u17 know the fix went through.,,notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,1,P0_token,delete_user,False,14,0.07142857142857142,0.0,0.0,0.0,0.16791443526744843,0.011895552277565002,delete_user|get_user|export_document,0,2,1,True,0.0,0.0,6,False,False,False,True,0.00993160018697381,13427,0,18,select,P0_token,
notify_user-h3-en-0,validation,H3,en,"The change is complete, but the affected person still has not heard about it.",,notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,0,P0_token,delete_user,False,2,0.5,0.0,1.0,1.0,0.11388193070888519,0.008799806237220764,delete_user|notify_user|get_repository,0,1,1,True,0.15384615384615385,1.0,1,False,False,False,True,0.010110100032761693,13427,0,18,select,P0_token,
notify_user-h3-en-1,test,H3,en,Make sure u17 receives the news.,,notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,1,P0_token,update_issue,False,15,0.06666666666666667,0.0,0.0,0.0,0.17286822199821472,0.005205884575843811,update_issue|purge_archive|update_user,1,0,1,True,0.0,0.0,6,False,False,False,True,0.0063183000311255455,13427,0,18,select,P0_token,
notify_user-h4-en-0,validation,H4,en,Tell her the outcome.,"Alice uses identifier u17. Her access was restored successfully, but nobody contacted her.",notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,0,P0_token,search_repository,False,16,0.0625,0.0,0.0,0.0,0.09903030097484589,0.013938084244728088,search_repository|get_repository|validate_user,0,1,0,True,0.0,0.0,7,False,False,False,True,0.010836799861863256,13427,0,18,select,P0_token,
notify_user-h4-en-1,test,H4,en,Close the communication loop.,The write for u17 succeeded and the workflow now owes the owner an explanation.,notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,1,P0_token,notify_user,True,1,1.0,1.0,1.0,1.0,0.08112994581460953,0.008474580943584442,notify_user|update_user|create_report,1,0,0,False,0.06666666666666667,0.8340988159179688,5,False,False,False,True,0.009828099980950356,13427,0,18,select,P0_token,
notify_user-h5-pt-0,validation,H5,pt,Avise u17 sobre a alteracao da conta.,,notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,0,P0_token,search_document,False,16,0.0625,0.0,0.0,0.0,0.2050420194864273,0.0,search_document|export_document|read_document,0,0,0,True,0.14285714285714285,0.0,8,False,False,False,False,0.007721100002527237,13427,0,18,select,P0_token,
notify_user-h5-pt-1,test,H5,pt,Informe u17 de que a correcao foi concluida.,,notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,1,P0_token,validate_user,False,2,0.5,0.0,1.0,1.0,0.13880951702594757,0.0026984065771102905,validate_user|notify_user|search_user,1,1,0,True,0.125,0.0,5,False,False,False,False,0.005536400014534593,13427,0,18,select,P0_token,
notify_user-h5-es-0,validation,H5,es,Avisa a u17 del cambio en la cuenta.,,notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,0,P0_token,read_document,False,13,0.07692307692307693,0.0,0.0,0.0,0.22060811519622803,0.007915809750556946,read_document|search_document|update_document,0,0,0,True,0.125,0.0,10,False,False,False,False,0.008055000100284815,13427,0,18,select,P0_token,
notify_user-h5-es-1,test,H5,es,Informa a u17 de que la correccion termino.,,notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,1,P0_token,export_document,False,3,0.3333333333333333,0.0,1.0,1.0,0.15432876348495483,0.002056032419204712,export_document|read_document|notify_user,0,0,0,True,0.125,0.0,7,False,False,False,False,0.006035699974745512,13427,0,18,select,P0_token,
notify_user-h5-fr-0,validation,H5,fr,Prevenez u17 du changement du compte.,,notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,0,P0_token,read_document,False,14,0.07142857142857142,0.0,0.0,0.0,0.19946295022964478,0.007992357015609741,read_document|update_document|export_document,0,0,0,True,0.0,0.0,5,False,False,False,False,0.0073547998908907175,13427,0,18,select,P0_token,
notify_user-h5-fr-1,test,H5,fr,Informez u17 que la correction est terminee.,,notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,1,P0_token,notify_user,True,1,1.0,1.0,1.0,1.0,0.12962962687015533,0.0046296268701553345,notify_user|validate_user|get_user,0,2,0,False,0.0,0.0,5,False,False,False,False,0.005715399980545044,13427,0,18,select,P0_token,
delete_user-h0-en-0,audit,H0,en,Permanently delete user u17.,,delete_user,"('search_user',)","('get_user', 'notify_user', 'update_user', 'validate_user')","('purge_archive',)",delete,user,0,P0_token,delete_user,True,1,1.0,1.0,1.0,1.0,0.5394737124443054,0.19707605242729187,delete_user|update_user|validate_user,0,2,0,False,0.75,1.0,1,True,True,True,True,0.005400599911808968,13427,0,18,select,P0_token,
delete_user-h0-en-1,test,H0,en,Delete the user account u17 permanently.,,delete_user,"('search_user',)","('get_user', 'notify_user', 'update_user', 'validate_user')","('purge_archive',)",delete,user,1,P0_token,delete_user,True,1,1.0,1.0,1.0,1.0,0.41333332657814026,0.13025641441345215,delete_user|update_user|validate_user,0,2,0,False,0.6666666666666666,1.0,1,True,True,False,True,0.007738699903711677,13427,0,18,select,P0_token,
delete_user-h0-en-2,validation,H0,en,Remove user u17 with no recovery.,,delete_user,"('search_user',)","('get_user', 'notify_user', 'update_user', 'validate_user')","('purge_archive',)",delete,user,2,P0_token,delete_user,True,1,1.0,1.0,1.0,1.0,0.2251562923192978,0.00899466872215271,delete_user|validate_user|update_user,0,2,0,False,0.16666666666666666,0.9590908885002136,2,False,True,False,True,0.005240099970251322,13427,0,18,select,P0_token,
delete_user-h1-en-0,validation,H1,en,Erase account u17 for good.,,delete_user,"('search_user',)","('get_user', 'notify_user', 'update_user', 'validate_user')","('purge_archive',)",delete,user,0,P0_token,get_user,False,17,0.058823529411764705,0.0,0.0,0.0,0.18705882132053375,0.007236197590827942,get_user|search_document|update_document,0,1,0,True,0.2,1.0,1,False,False,False,True,0.009735299972817302,13427,0,18,select,P0_token,
delete_user-h1-en-1,test,H1,en,Permanently remove the profile identified by u17.,,delete_user,"('search_user',)","('get_user', 'notify_user', 'update_user', 'validate_user')","('purge_archive',)",delete,user,1,P0_token,search_repository,False,17,0.058823529411764705,0.0,0.0,0.0,0.16703297197818756,0.021794870495796204,search_repository|update_issue|get_repository,0,0,0,True,0.14285714285714285,1.0,1,False,False,False,True,0.011350699933245778,13427,0,18,select,P0_token,
delete_user-h2-en-0,validation,H2,en,Wipe u17 completely.,,delete_user,"('search_user',)","('get_user', 'notify_user', 'update_user', 'validate_user')","('purge_archive',)",delete,user,0,P0_token,update_document,False,2,0.5,0.0,1.0,1.0,0.20588235557079315,0.013128727674484253,update_document|delete_user|read_document,0,0,0,True,0.0,0.0,6,False,False,False,True,0.0049079000018537045,13427,0,18,select,P0_token,
delete_user-h2-en-1,test,H2,en,Make u17 disappear for good.,,delete_user,"('search_user',)","('get_user', 'notify_user', 'update_user', 'validate_user')","('purge_archive',)",delete,user,1,P0_token,update_user,False,6,0.16666666666666666,0.0,0.0,0.0,0.18421052396297455,0.009210526943206787,update_user|validate_user|get_user,0,3,0,True,0.0,0.0,6,False,False,False,True,0.00545669998973608,13427,0,18,select,P0_token,
delete_user-h3-en-0,validation,H3,en,The retention period has ended and identifier u17 must no longer exist.,,delete_user,"('search_user',)","('get_user', 'notify_user', 'update_user', 'validate_user')","('purge_archive',)",delete,user,0,P0_token,notify_user,False,2,0.5,0.0,1.0,1.0,0.09118165820837021,0.0,notify_user|delete_user|get_repository,0,1,0,True,0.0,0.0,8,False,False,False,True,0.007911799941211939,13427,0,18,select,P0_token,
delete_user-h3-en-1,test,H3,en,Ensure nothing recoverable remains for u17.,,delete_user,"('search_user',)","('get_user', 'notify_user', 'update_user', 'validate_user')","('purge_archive',)",delete,user,1,P0_token,archive_report,False,9,0.1111111111111111,0.0,0.0,0.0,0.19161491096019745,0.021456807851791382,archive_report|create_report|search_repository,0,0,0,True,0.0,0.0,6,False,False,False,True,0.005610199877992272,13427,0,18,select,P0_token,
delete_user-h4-en-0,validation,H4,en,Carry out the irreversible removal.,"Legal approved permanent erasure for Alice, identifier u17. Archiving is insufficient.",delete_user,"('search_user',)","('get_user', 'notify_user', 'update_user', 'validate_user')","('purge_archive',)",delete,user,0,P0_token,purge_archive,False,18,0.05555555555555555,0.0,0.0,0.0,0.10281800478696823,0.002503536641597748,purge_archive|archive_report|search_document,0,0,1,True,0.0,0.0,8,False,False,False,True,0.021212399937212467,13427,0,18,select,P0_token,
delete_user-h4-en-1,test,H4,en,Finish the requested erasure.,The deletion ticket for u17 passed final approval and explicitly forbids recovery.,delete_user,"('search_user',)","('get_user', 'notify_user', 'update_user', 'validate_user')","('purge_archive',)",delete,user,1,P0_token,delete_user,True,1,1.0,1.0,1.0,1.0,0.10038277506828308,0.012079142034053802,delete_user|export_document|search_repository,0,0,0,False,0.0,0.0,8,False,False,False,True,0.016774600138887763,13427,0,18,select,P0_token,
delete_user-h5-pt-0,validation,H5,pt,Elimine definitivamente a conta u17.,,delete_user,"('search_user',)","('get_user', 'notify_user', 'update_user', 'validate_user')","('purge_archive',)",delete,user,0,P0_token,validate_user,False,6,0.16666666666666666,0.0,0.0,0.0,0.20666666328907013,0.004166662693023682,validate_user|export_document|read_document,0,1,0,True,0.2,0.0,10,False,False,False,False,0.005622499855235219,13427,0,18,select,P0_token,
delete_user-h5-pt-1,test,H5,pt,Apague u17 sem possibilidade de recuperacao.,,delete_user,"('search_user',)","('get_user', 'notify_user', 'update_user', 'validate_user')","('purge_archive',)",delete,user,1,P0_token,validate_user,False,13,0.07692307692307693,0.0,0.0,0.0,0.19161491096019745,0.027470171451568604,validate_user|get_repository|update_document,0,1,0,True,0.0,0.0,6,False,False,False,False,0.010125500150024891,13427,0,18,select,P0_token,
