answer_id,condition,depth,distractor_attention_mass,evidence_attention_mass,evidence_condition,evidence_span_tokens,example_id,head,hop_over_window,layer,max_hop_distance_tokens,native_attention_mass,policy,query_pooling,query_token_count,seed,span_over_window,target_reference_uris,window
12,one_shot_oracle,2,0.03970196144655347,0.8912366479635239,oracle,15,chain-1566210-d2,2,0.3125,0,5,0.06906139058992267,one_shot,final query token,6,17,0.9375,"('controlled://1566210/fact/8', 'controlled://1566210/fact/0')",w16
12,one_shot_oracle,2,0.6003304496407509,0.1470070816576481,oracle,15,chain-1566210-d2,3,0.3125,0,5,0.25266246870160103,one_shot,final query token,6,17,0.9375,"('controlled://1566210/fact/8', 'controlled://1566210/fact/0')",w16
12,one_shot_oracle,1,0.6027480363845825,0.2403823435306549,oracle,55,chain-1670939-d1,0,0.6875,0,11,0.15686962008476257,one_shot,final query token,5,17,3.4375,"('controlled://1670939/fact/1',)",w16
12,one_shot_oracle,1,0.957144639454782,0.01919269748032093,oracle,55,chain-1670939-d1,1,0.6875,0,11,0.02366266306489706,one_shot,final query token,5,17,3.4375,"('controlled://1670939/fact/1',)",w16
12,one_shot_oracle,1,0.6892775753512979,0.1722346991300583,oracle,55,chain-1670939-d1,2,0.6875,0,11,0.13848772551864386,one_shot,final query token,5,17,3.4375,"('controlled://1670939/fact/1',)",w16
12,one_shot_oracle,1,0.905290937051177,0.062075600028038025,oracle,55,chain-1670939-d1,3,0.6875,0,11,0.03263346292078495,one_shot,final query token,5,17,3.4375,"('controlled://1670939/fact/1',)",w16
13,one_shot_wrong,1,0.8801099807024002,0.0,wrong,22,chain-100004-d1,0,0.6875,0,11,0.11989001929759979,one_shot,final query token,5,17,1.375,"('controlled://100004/fact/9',)",w16
13,one_shot_wrong,1,0.9857814237475395,0.0,wrong,22,chain-100004-d1,1,0.6875,0,11,0.01421857625246048,one_shot,final query token,5,17,1.375,"('controlled://100004/fact/9',)",w16
13,one_shot_wrong,1,0.6971122566610575,0.0,wrong,22,chain-100004-d1,2,0.6875,0,11,0.30288774333894253,one_shot,final query token,5,17,1.375,"('controlled://100004/fact/9',)",w16
13,one_shot_wrong,1,0.9091638252139091,0.0,wrong,22,chain-100004-d1,3,0.6875,0,11,0.09083617478609085,one_shot,final query token,5,17,1.375,"('controlled://100004/fact/9',)",w16
6,one_shot_wrong,3,0.7881730571389198,0.0,wrong,22,chain-204733-d3,0,0.6875,0,11,0.21182694286108017,one_shot,final query token,7,17,1.375,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",w16
6,one_shot_wrong,3,0.4819510504603386,0.0,wrong,22,chain-204733-d3,1,0.6875,0,11,0.5180489495396614,one_shot,final query token,7,17,1.375,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",w16
6,one_shot_wrong,3,0.6311861835420132,0.0,wrong,22,chain-204733-d3,2,0.6875,0,11,0.36881381645798683,one_shot,final query token,7,17,1.375,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",w16
6,one_shot_wrong,3,0.2297562137246132,0.0,wrong,22,chain-204733-d3,3,0.6875,0,11,0.7702437862753868,one_shot,final query token,7,17,1.375,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",w16
7,one_shot_wrong,4,0.7150528877973557,0.0,wrong,7,chain-309462-d4,0,0.4375,0,7,0.28494711220264435,one_shot,final query token,8,17,0.4375,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",w16
7,one_shot_wrong,4,0.7298411577939987,0.0,wrong,7,chain-309462-d4,1,0.4375,0,7,0.2701588422060013,one_shot,final query token,8,17,0.4375,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",w16
7,one_shot_wrong,4,0.9955212924833177,0.0,wrong,7,chain-309462-d4,2,0.4375,0,7,0.004478707516682334,one_shot,final query token,8,17,0.4375,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",w16
7,one_shot_wrong,4,0.536876330152154,0.0,wrong,7,chain-309462-d4,3,0.4375,0,7,0.46312366984784603,one_shot,final query token,8,17,0.4375,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",w16
10,one_shot_wrong,2,0.9282427206635475,0.0,wrong,22,chain-414191-d2,0,0.6875,0,11,0.07175727933645248,one_shot,final query token,6,17,1.375,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",w16
10,one_shot_wrong,2,0.35626255068928003,0.0,wrong,22,chain-414191-d2,1,0.6875,0,11,0.64373744931072,one_shot,final query token,6,17,1.375,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",w16
10,one_shot_wrong,2,0.9687887935433537,0.0,wrong,22,chain-414191-d2,2,0.6875,0,11,0.031211206456646323,one_shot,final query token,6,17,1.375,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",w16
10,one_shot_wrong,2,0.6802525371313095,0.0,wrong,22,chain-414191-d2,3,0.6875,0,11,0.3197474628686905,one_shot,final query token,6,17,1.375,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",w16
13,one_shot_wrong,1,0.8491972237825394,0.0,wrong,35,chain-518920-d1,0,0.3125,0,5,0.15080277621746063,one_shot,final query token,5,17,2.1875,"('controlled://518920/fact/0',)",w16
13,one_shot_wrong,1,0.9913569996133447,0.0,wrong,35,chain-518920-d1,1,0.3125,0,5,0.00864300038665533,one_shot,final query token,5,17,2.1875,"('controlled://518920/fact/0',)",w16
13,one_shot_wrong,1,0.5496096387505531,0.0,wrong,35,chain-518920-d1,2,0.3125,0,5,0.45039036124944687,one_shot,final query token,5,17,2.1875,"('controlled://518920/fact/0',)",w16
13,one_shot_wrong,1,0.8507710993289948,0.0,wrong,35,chain-518920-d1,3,0.3125,0,5,0.14922890067100525,one_shot,final query token,5,17,2.1875,"('controlled://518920/fact/0',)",w16
13,one_shot_wrong,1,0.8112683221697807,0.0,wrong,33,chain-623649-d1,0,0.6875,0,11,0.18873167783021927,one_shot,final query token,5,17,2.0625,"('controlled://623649/fact/2',)",w16
13,one_shot_wrong,1,0.9956142753362656,0.0,wrong,33,chain-623649-d1,1,0.6875,0,11,0.004385724663734436,one_shot,final query token,5,17,2.0625,"('controlled://623649/fact/2',)",w16
13,one_shot_wrong,1,0.6195665709674358,0.0,wrong,33,chain-623649-d1,2,0.6875,0,11,0.38043342903256416,one_shot,final query token,5,17,2.0625,"('controlled://623649/fact/2',)",w16
13,one_shot_wrong,1,0.9249785095453262,0.0,wrong,33,chain-623649-d1,3,0.6875,0,11,0.07502149045467377,one_shot,final query token,5,17,2.0625,"('controlled://623649/fact/2',)",w16
11,one_shot_wrong,2,0.7091452479362488,0.0,wrong,14,chain-728378-d2,0,0.4375,0,7,0.2908547520637512,one_shot,final query token,6,17,0.875,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",w16
11,one_shot_wrong,2,0.9891605068696663,0.0,wrong,14,chain-728378-d2,1,0.4375,0,7,0.010839493130333722,one_shot,final query token,6,17,0.875,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",w16
11,one_shot_wrong,2,0.46362172812223434,0.0,wrong,14,chain-728378-d2,2,0.4375,0,7,0.5363782718777657,one_shot,final query token,6,17,0.875,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",w16
11,one_shot_wrong,2,0.7196880206465721,0.0,wrong,14,chain-728378-d2,3,0.4375,0,7,0.2803119793534279,one_shot,final query token,6,17,0.875,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",w16
10,one_shot_wrong,1,0.8149156868457794,0.0,wrong,35,chain-833107-d1,0,0.4375,0,7,0.18508431315422058,one_shot,final query token,5,17,2.1875,"('controlled://833107/fact/1',)",w16
10,one_shot_wrong,1,0.9862274089828134,0.0,wrong,35,chain-833107-d1,1,0.4375,0,7,0.013772591017186642,one_shot,final query token,5,17,2.1875,"('controlled://833107/fact/1',)",w16
10,one_shot_wrong,1,0.25054942816495895,0.0,wrong,35,chain-833107-d1,2,0.4375,0,7,0.749450571835041,one_shot,final query token,5,17,2.1875,"('controlled://833107/fact/1',)",w16
10,one_shot_wrong,1,0.7978099510073662,0.0,wrong,35,chain-833107-d1,3,0.4375,0,7,0.20219004899263382,one_shot,final query token,5,17,2.1875,"('controlled://833107/fact/1',)",w16
12,one_shot_wrong,1,0.9014223292469978,0.0,wrong,20,chain-937836-d1,0,0.3125,0,5,0.09857767075300217,one_shot,final query token,5,17,1.25,"('controlled://937836/fact/6',)",w16
12,one_shot_wrong,1,0.9924325849860907,0.0,wrong,20,chain-937836-d1,1,0.3125,0,5,0.00756741501390934,one_shot,final query token,5,17,1.25,"('controlled://937836/fact/6',)",w16
12,one_shot_wrong,1,0.43300058506429195,0.0,wrong,20,chain-937836-d1,2,0.3125,0,5,0.566999414935708,one_shot,final query token,5,17,1.25,"('controlled://937836/fact/6',)",w16
12,one_shot_wrong,1,0.8679434061050415,0.0,wrong,20,chain-937836-d1,3,0.3125,0,5,0.1320565938949585,one_shot,final query token,5,17,1.25,"('controlled://937836/fact/6',)",w16
8,one_shot_wrong,1,0.8306080251932144,0.0,wrong,42,chain-1042565-d1,0,0.4375,0,7,0.16939197480678558,one_shot,final query token,5,17,2.625,"('controlled://1042565/fact/0',)",w16
8,one_shot_wrong,1,0.8478401303291321,0.0,wrong,42,chain-1042565-d1,1,0.4375,0,7,0.15215986967086792,one_shot,final query token,5,17,2.625,"('controlled://1042565/fact/0',)",w16
8,one_shot_wrong,1,0.33093421533703804,0.0,wrong,42,chain-1042565-d1,2,0.4375,0,7,0.669065784662962,one_shot,final query token,5,17,2.625,"('controlled://1042565/fact/0',)",w16
8,one_shot_wrong,1,0.7092723697423935,0.0,wrong,42,chain-1042565-d1,3,0.4375,0,7,0.2907276302576065,one_shot,final query token,5,17,2.625,"('controlled://1042565/fact/0',)",w16
12,one_shot_wrong,2,0.8198491781949997,0.0,wrong,28,chain-1147294-d2,0,0.4375,0,7,0.1801508218050003,one_shot,final query token,6,17,1.75,"('controlled://1147294/fact/3', 'controlled://1147294/fact/1')",w16
12,one_shot_wrong,2,0.6109437141567469,0.0,wrong,28,chain-1147294-d2,1,0.4375,0,7,0.38905628584325314,one_shot,final query token,6,17,1.75,"('controlled://1147294/fact/3', 'controlled://1147294/fact/1')",w16
12,one_shot_wrong,2,0.7289976915344596,0.0,wrong,28,chain-1147294-d2,2,0.4375,0,7,0.2710023084655404,one_shot,final query token,6,17,1.75,"('controlled://1147294/fact/3', 'controlled://1147294/fact/1')",w16
12,one_shot_wrong,2,0.45849036797881126,0.0,wrong,28,chain-1147294-d2,3,0.4375,0,7,0.5415096320211887,one_shot,final query token,6,17,1.75,"('controlled://1147294/fact/3', 'controlled://1147294/fact/1')",w16
7,one_shot_wrong,4,0.7021079063415527,0.0,wrong,11,chain-1252023-d4,0,0.6875,0,11,0.29789209365844727,one_shot,final query token,8,17,0.6875,"('controlled://1252023/fact/13', 'controlled://1252023/fact/12', 'controlled://1252023/fact/4', 'controlled://1252023/fact/3')",w16
7,one_shot_wrong,4,0.8185359835624695,0.0,wrong,11,chain-1252023-d4,1,0.6875,0,11,0.18146401643753052,one_shot,final query token,8,17,0.6875,"('controlled://1252023/fact/13', 'controlled://1252023/fact/12', 'controlled://1252023/fact/4', 'controlled://1252023/fact/3')",w16
7,one_shot_wrong,4,0.9156350563280284,0.0,wrong,11,chain-1252023-d4,2,0.6875,0,11,0.08436494367197156,one_shot,final query token,8,17,0.6875,"('controlled://1252023/fact/13', 'controlled://1252023/fact/12', 'controlled://1252023/fact/4', 'controlled://1252023/fact/3')",w16
7,one_shot_wrong,4,0.42428471939638257,0.0,wrong,11,chain-1252023-d4,3,0.6875,0,11,0.5757152806036174,one_shot,final query token,8,17,0.6875,"('controlled://1252023/fact/13', 'controlled://1252023/fact/12', 'controlled://1252023/fact/4', 'controlled://1252023/fact/3')",w16
9,one_shot_wrong,1,0.8116013407707214,0.0,wrong,35,chain-1356752-d1,0,0.3125,0,5,0.18839865922927856,one_shot,final query token,5,17,2.1875,"('controlled://1356752/fact/0',)",w16
9,one_shot_wrong,1,0.8855590000748634,0.0,wrong,35,chain-1356752-d1,1,0.3125,0,5,0.11444099992513657,one_shot,final query token,5,17,2.1875,"('controlled://1356752/fact/0',)",w16
9,one_shot_wrong,1,0.3766634836792946,0.0,wrong,35,chain-1356752-d1,2,0.3125,0,5,0.6233365163207054,one_shot,final query token,5,17,2.1875,"('controlled://1356752/fact/0',)",w16
9,one_shot_wrong,1,0.7882127240300179,0.0,wrong,35,chain-1356752-d1,3,0.3125,0,5,0.21178727596998215,one_shot,final query token,5,17,2.1875,"('controlled://1356752/fact/0',)",w16
13,one_shot_wrong,2,0.7857317626476288,0.0,wrong,44,chain-1461481-d2,0,0.6875,0,11,0.21426823735237122,one_shot,final query token,6,17,2.75,"('controlled://1461481/fact/8', 'controlled://1461481/fact/7')",w16
13,one_shot_wrong,2,0.9981422874843702,0.0,wrong,44,chain-1461481-d2,1,0.6875,0,11,0.001857712515629828,one_shot,final query token,6,17,2.75,"('controlled://1461481/fact/8', 'controlled://1461481/fact/7')",w16
13,one_shot_wrong,2,0.672865055501461,0.0,wrong,44,chain-1461481-d2,2,0.6875,0,11,0.32713494449853897,one_shot,final query token,6,17,2.75,"('controlled://1461481/fact/8', 'controlled://1461481/fact/7')",w16
13,one_shot_wrong,2,0.6499213576316833,0.0,wrong,44,chain-1461481-d2,3,0.6875,0,11,0.35007864236831665,one_shot,final query token,6,17,2.75,"('controlled://1461481/fact/8', 'controlled://1461481/fact/7')",w16
12,one_shot_wrong,2,0.9038615971803665,0.0,wrong,15,chain-1566210-d2,0,0.3125,0,5,0.09613840281963348,one_shot,final query token,6,17,0.9375,"('controlled://1566210/fact/8', 'controlled://1566210/fact/0')",w16
12,one_shot_wrong,2,0.8170586284250021,0.0,wrong,15,chain-1566210-d2,1,0.3125,0,5,0.1829413715749979,one_shot,final query token,6,17,0.9375,"('controlled://1566210/fact/8', 'controlled://1566210/fact/0')",w16
12,one_shot_wrong,2,0.9424485713243484,0.0,wrong,15,chain-1566210-d2,2,0.3125,0,5,0.05755142867565155,one_shot,final query token,6,17,0.9375,"('controlled://1566210/fact/8', 'controlled://1566210/fact/0')",w16
12,one_shot_wrong,2,0.935823131352663,0.0,wrong,15,chain-1566210-d2,3,0.3125,0,5,0.06417686864733696,one_shot,final query token,6,17,0.9375,"('controlled://1566210/fact/8', 'controlled://1566210/fact/0')",w16
12,one_shot_wrong,1,0.8582110553979874,0.0,wrong,55,chain-1670939-d1,0,0.6875,0,11,0.14178894460201263,one_shot,final query token,5,17,3.4375,"('controlled://1670939/fact/1',)",w16
12,one_shot_wrong,1,0.6314435228705406,0.0,wrong,55,chain-1670939-d1,1,0.6875,0,11,0.3685564771294594,one_shot,final query token,5,17,3.4375,"('controlled://1670939/fact/1',)",w16
12,one_shot_wrong,1,0.8621464464813471,0.0,wrong,55,chain-1670939-d1,2,0.6875,0,11,0.13785355351865292,one_shot,final query token,5,17,3.4375,"('controlled://1670939/fact/1',)",w16
12,one_shot_wrong,1,0.9665669742971659,0.0,wrong,55,chain-1670939-d1,3,0.6875,0,11,0.03343302570283413,one_shot,final query token,5,17,3.4375,"('controlled://1670939/fact/1',)",w16
13,one_shot_shuffle,1,0.8852568417787552,0.0,shuffle,22,chain-100004-d1,0,0.6875,0,11,0.11474315822124481,one_shot,final query token,5,17,1.375,"('controlled://100004/fact/9',)",w16
13,one_shot_shuffle,1,0.9202786535024643,0.0,shuffle,22,chain-100004-d1,1,0.6875,0,11,0.0797213464975357,one_shot,final query token,5,17,1.375,"('controlled://100004/fact/9',)",w16
13,one_shot_shuffle,1,0.758734387345612,0.0,shuffle,22,chain-100004-d1,2,0.6875,0,11,0.24126561265438795,one_shot,final query token,5,17,1.375,"('controlled://100004/fact/9',)",w16
13,one_shot_shuffle,1,0.8435915410518646,0.0,shuffle,22,chain-100004-d1,3,0.6875,0,11,0.15640845894813538,one_shot,final query token,5,17,1.375,"('controlled://100004/fact/9',)",w16
6,one_shot_shuffle,3,0.6534921079874039,0.12284901738166809,shuffle,22,chain-204733-d3,0,0.6875,0,11,0.22365887463092804,one_shot,final query token,7,17,1.375,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",w16
6,one_shot_shuffle,3,0.5507946684956551,0.07188445329666138,shuffle,22,chain-204733-d3,1,0.6875,0,11,0.37732087820768356,one_shot,final query token,7,17,1.375,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",w16
6,one_shot_shuffle,3,0.8155252756550908,0.05095352977514267,shuffle,22,chain-204733-d3,2,0.6875,0,11,0.13352119456976652,one_shot,final query token,7,17,1.375,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",w16
6,one_shot_shuffle,3,0.48723758943378925,0.02167419157922268,shuffle,22,chain-204733-d3,3,0.6875,0,11,0.49108821898698807,one_shot,final query token,7,17,1.375,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",w16
7,one_shot_shuffle,4,0.6039199531078339,0.2394963577389717,shuffle,7,chain-309462-d4,0,0.4375,0,7,0.15658368915319443,one_shot,final query token,8,17,0.4375,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",w16
7,one_shot_shuffle,4,0.7250630371272564,0.16673203092068434,shuffle,7,chain-309462-d4,1,0.4375,0,7,0.10820493195205927,one_shot,final query token,8,17,0.4375,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",w16
7,one_shot_shuffle,4,0.0957841482013464,0.11118913441896439,shuffle,7,chain-309462-d4,2,0.4375,0,7,0.7930267173796892,one_shot,final query token,8,17,0.4375,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",w16
7,one_shot_shuffle,4,0.07206523232161999,0.057557038962841034,shuffle,7,chain-309462-d4,3,0.4375,0,7,0.870377728715539,one_shot,final query token,8,17,0.4375,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",w16
10,one_shot_shuffle,2,0.6139724254608154,0.22151876986026764,shuffle,22,chain-414191-d2,0,0.6875,0,11,0.16450880467891693,one_shot,final query token,6,17,1.375,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",w16
10,one_shot_shuffle,2,0.5484889028593898,0.025419097393751144,shuffle,22,chain-414191-d2,1,0.6875,0,11,0.4260919997468591,one_shot,final query token,6,17,1.375,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",w16
10,one_shot_shuffle,2,0.9634362016804516,0.005471303593367338,shuffle,22,chain-414191-d2,2,0.6875,0,11,0.03109249472618103,one_shot,final query token,6,17,1.375,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",w16
10,one_shot_shuffle,2,0.28973780386149883,0.5169295072555542,shuffle,22,chain-414191-d2,3,0.6875,0,11,0.19333268888294697,one_shot,final query token,6,17,1.375,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",w16
