partition,dataset,example_id,seed,root_mode,root_parent,entry_facet,root_available,K_search,B_ceiling,B_label,theta_edge,theta_goal,max_hops,strategy,different_facet_goal,goal_triggered,goal_correct,false_goal,goal_precision,terminal_parent,terminal_facet,terminal_classification,terminal_text,question,path,path_depth,stop_reason,visited,visited_count,frontier_size,nodes_expanded,raw_proposals,edge_admitted_candidates,duplicate_proposals,cycles_prevented,peak_frontier,goal_tests,goal_comparisons,adjacency_lookup_comparisons,native_dot_products,oracle_parent,oracle_recall,oracle_precision,complete_oracle,later_oracle_recall,chain_complete,search_seconds,goal_test_seconds,cpu_dedup_seconds,root_routing_seconds,graph_index_build_seconds,total_routing_seconds,candidate_tensor_bytes,logical_reference_tokens,logical_parent_count,conceptual_active_parent_count,conceptual_active_parent_fraction,materialized_parent_count,materialized_native_kv_tokens,active_native_kv_fraction,native_kv_bytes,peak_active_parent_count,query_facet_count,query_support_tokens,cpu_reference_cache_bytes,adjacency_cache_bytes,goal_cache_bytes,routing_cache_bytes,h2d_transfer_bytes,h2d_transfer_seconds,prep_baseline_gpu_allocated_bytes,prep_peak_gpu_allocated_bytes,prep_peak_gpu_reserved_bytes,search_peak_gpu_allocated_bytes,search_peak_gpu_reserved_bytes,active_kv_tokens,generation_performed,tpot,theta_edge_label,theta_goal_label,condition_id,root_count_requested
test,hotpotqa,5a8888e35542997e5c09a5f6,71,oracle,[2],"{""2"": 9}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,In what town is the university which the Bryant Bulldogs represent?,[],,visited_budget,"[2, 3, 0, 4, 1]",5,4,2,8,4,4,1,4,4,48,8,24364096,"[2, 4]",1.0,0.4,1.0,1.0,1.0,0.00957699998980388,0.0033964000758714974,1.0300020221620798e-05,0.0017891000024974346,0.11004719999618828,0.1214132999884896,100,1234,5,5,1.0,0,0,0.0,0,5,12,12,620984671,100,240,340,7738904,0.0031436000135727227,38925824,76969984,85983232,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
test,hotpotqa,5a8c8502554299585d9e36d0,11,oracle,[4],"{""4"": 12}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,"Who was appointed to the board of supervisors first, Jeff Sheehy or Ed Lee?",[],,visited_budget,"[4, 2, 5, 6, 1, 0]",6,4,3,12,5,7,0,4,5,90,18,48385936,"[4, 5]",1.0,0.3333333333333333,1.0,1.0,1.0,0.0142218999681063,0.004402799939271063,2.3300002794712782e-05,0.0010957999620586634,0.21133670001290739,0.22665439994307235,108,1739,7,6,0.8571428571428571,0,0,0.0,0,6,18,18,620984671,196,504,700,10918040,0.005536500015296042,21513216,102460928,123731968,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
test,hotpotqa,5a8c8502554299585d9e36d0,23,oracle,[4],"{""4"": 13}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,"Who was appointed to the board of supervisors first, Jeff Sheehy or Ed Lee?",[],,visited_budget,"[4, 2, 5, 6, 1, 0]",6,4,3,12,5,7,0,4,5,90,18,48385936,"[4, 5]",1.0,0.3333333333333333,1.0,1.0,1.0,0.01626080001005903,0.00567310000769794,2.6600027922540903e-05,0.0009237999911420047,0.21133670001290739,0.22852130001410842,108,1739,7,6,0.8571428571428571,0,0,0.0,0,6,18,18,620984671,196,504,700,10918040,0.005536500015296042,21513216,102460928,123731968,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
test,hotpotqa,5a8c8502554299585d9e36d0,37,oracle,[4],"{""4"": 11}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,"Who was appointed to the board of supervisors first, Jeff Sheehy or Ed Lee?",[],,visited_budget,"[4, 2, 5, 6, 1, 0]",6,4,3,12,5,7,0,4,5,90,18,48385936,"[4, 5]",1.0,0.3333333333333333,1.0,1.0,1.0,0.012395800033118576,0.0035619999980553985,2.340000355616212e-05,0.0009676000336185098,0.21133670001290739,0.22470010007964447,108,1739,7,6,0.8571428571428571,0,0,0.0,0,6,18,18,620984671,196,504,700,10918040,0.005536500015296042,21513216,102460928,123731968,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
test,hotpotqa,5a8c8502554299585d9e36d0,53,oracle,[4],"{""4"": 12}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,"Who was appointed to the board of supervisors first, Jeff Sheehy or Ed Lee?",[],,visited_budget,"[4, 2, 5, 6, 1, 0]",6,4,3,12,5,7,0,4,5,90,18,48385936,"[4, 5]",1.0,0.3333333333333333,1.0,1.0,1.0,0.014858900045510381,0.005193000077269971,3.44999716617167e-05,0.001014099980238825,0.21133670001290739,0.2272097000386566,108,1739,7,6,0.8571428571428571,0,0,0.0,0,6,18,18,620984671,196,504,700,10918040,0.005536500015296042,21513216,102460928,123731968,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
test,hotpotqa,5a8c8502554299585d9e36d0,71,oracle,[4],"{""4"": 17}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,"Who was appointed to the board of supervisors first, Jeff Sheehy or Ed Lee?",[],,visited_budget,"[4, 2, 5, 6, 1, 0]",6,4,3,12,5,7,0,4,5,90,18,48385936,"[4, 5]",1.0,0.3333333333333333,1.0,1.0,1.0,0.012324399955105036,0.0042103000450879335,3.0199997127056122e-05,0.0010364999761804938,0.21133670001290739,0.22469759994419292,108,1739,7,6,0.8571428571428571,0,0,0.0,0,6,18,18,620984671,196,504,700,10918040,0.005536500015296042,21513216,102460928,123731968,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,hotpotqa,5a84c4bb5542991dd0999dec,11,oracle,[0],"{""0"": 19}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Who was involved in observing the natural progression of untreated syphilis in rural African-American men in Alabama?,[],,visited_budget,"[0, 2, 4, 1, 3, 5]",6,4,3,12,5,7,1,4,5,105,15,34904464,"[0, 5]",1.0,0.3333333333333333,1.0,1.0,1.0,0.013899800018407404,0.00385189987719059,1.73999578692019e-05,0.0016206000000238419,0.15736350003862754,0.17288390005705878,104,1477,6,6,1.0,0,0,0.0,0,6,21,21,620984671,144,504,648,9353048,0.0035040000220760703,24696320,90985984,113246208,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,hotpotqa,5a84c4bb5542991dd0999dec,23,oracle,[0],"{""0"": 14}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Who was involved in observing the natural progression of untreated syphilis in rural African-American men in Alabama?,[],,visited_budget,"[0, 2, 4, 1, 3, 5]",6,4,3,12,5,7,1,4,5,105,15,34904464,"[0, 5]",1.0,0.3333333333333333,1.0,1.0,1.0,0.015793600003235042,0.0051463000127114356,1.9799976143985987e-05,0.0018341999966651201,0.15736350003862754,0.1749913000385277,104,1477,6,6,1.0,0,0,0.0,0,6,21,21,620984671,144,504,648,9353048,0.0035040000220760703,24696320,90985984,113246208,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,hotpotqa,5a84c4bb5542991dd0999dec,37,oracle,[0],"{""0"": 15}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Who was involved in observing the natural progression of untreated syphilis in rural African-American men in Alabama?,[],,visited_budget,"[0, 2, 4, 1, 3, 5]",6,4,3,12,5,7,1,4,5,105,15,34904464,"[0, 5]",1.0,0.3333333333333333,1.0,1.0,1.0,0.014334800012875348,0.004290600074455142,2.6999972760677338e-05,0.0015918000135570765,0.15736350003862754,0.17329010006505996,104,1477,6,6,1.0,0,0,0.0,0,6,21,21,620984671,144,504,648,9353048,0.0035040000220760703,24696320,90985984,113246208,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,hotpotqa,5a84c4bb5542991dd0999dec,53,oracle,[0],"{""0"": 12}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Who was involved in observing the natural progression of untreated syphilis in rural African-American men in Alabama?,[],,visited_budget,"[0, 2, 4, 1, 3, 5]",6,4,3,12,5,7,1,4,5,105,15,34904464,"[0, 5]",1.0,0.3333333333333333,1.0,1.0,1.0,0.01407540001673624,0.004271199926733971,2.220005262643099e-05,0.001369300007354468,0.15736350003862754,0.17280820006271824,104,1477,6,6,1.0,0,0,0.0,0,6,21,21,620984671,144,504,648,9353048,0.0035040000220760703,24696320,90985984,113246208,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,hotpotqa,5a84c4bb5542991dd0999dec,71,oracle,[0],"{""0"": 1}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Who was involved in observing the natural progression of untreated syphilis in rural African-American men in Alabama?,[],,visited_budget,"[0, 2, 4, 1, 3, 5]",6,4,3,12,5,7,1,4,5,105,15,34904464,"[0, 5]",1.0,0.3333333333333333,1.0,1.0,1.0,0.011333300033584237,0.003582000033929944,1.839996548369527e-05,0.0013400999596342444,0.15736350003862754,0.17003690003184602,104,1477,6,6,1.0,0,0,0.0,0,6,21,21,620984671,144,504,648,9353048,0.0035040000220760703,24696320,90985984,113246208,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,hotpotqa,5abbd4035542993f40c73bcb,11,oracle,[2],"{""2"": 36}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,"""Show 'Em (What You're Made Of)"" is a song written by a group of people including an American singer/songwriter who was inducted into what on April 10, 2015?",[],,visited_budget,"[2, 0, 5, 6, 4, 3]",6,4,4,16,5,11,3,4,5,225,24,39589264,"[2, 3]",1.0,0.3333333333333333,1.0,1.0,1.0,0.018458399979863316,0.004578599880915135,2.5499961338937283e-05,0.0014479999663308263,0.17892069998197258,0.19882709992816672,108,1573,7,6,0.8571428571428571,0,0,0.0,0,6,45,45,620984671,196,1260,1456,10045392,0.004001499968580902,23590912,96064512,119537664,8527872,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,hotpotqa,5abbd4035542993f40c73bcb,23,oracle,[2],"{""2"": 0}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,"""Show 'Em (What You're Made Of)"" is a song written by a group of people including an American singer/songwriter who was inducted into what on April 10, 2015?",[],,visited_budget,"[2, 0, 5, 6, 4, 3]",6,4,4,16,5,11,3,4,5,225,24,39589264,"[2, 3]",1.0,0.3333333333333333,1.0,1.0,1.0,0.01599980000173673,0.004004299931693822,2.429995220154524e-05,0.0016585999983362854,0.17892069998197258,0.1965790999820456,108,1573,7,6,0.8571428571428571,0,0,0.0,0,6,45,45,620984671,196,1260,1456,10045392,0.004001499968580902,23590912,96064512,119537664,8527872,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,hotpotqa,5abbd4035542993f40c73bcb,37,oracle,[2],"{""2"": 42}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,"""Show 'Em (What You're Made Of)"" is a song written by a group of people including an American singer/songwriter who was inducted into what on April 10, 2015?",[],,visited_budget,"[2, 0, 5, 6, 4, 3]",6,4,4,16,5,11,3,4,5,225,24,39589264,"[2, 3]",1.0,0.3333333333333333,1.0,1.0,1.0,0.01887410000199452,0.004673299961723387,4.769995575770736e-05,0.0016008999664336443,0.17892069998197258,0.19939569995040074,108,1573,7,6,0.8571428571428571,0,0,0.0,0,6,45,45,620984671,196,1260,1456,10045392,0.004001499968580902,23590912,96064512,119537664,8527872,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,hotpotqa,5abbd4035542993f40c73bcb,53,oracle,[2],"{""2"": 35}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,"""Show 'Em (What You're Made Of)"" is a song written by a group of people including an American singer/songwriter who was inducted into what on April 10, 2015?",[],,visited_budget,"[2, 0, 5, 6, 4, 3]",6,4,4,16,5,11,3,4,5,225,24,39589264,"[2, 3]",1.0,0.3333333333333333,1.0,1.0,1.0,0.016690899967215955,0.0038231999496929348,3.860006108880043e-05,0.0014020000235177577,0.17892069998197258,0.1970135999727063,108,1573,7,6,0.8571428571428571,0,0,0.0,0,6,45,45,620984671,196,1260,1456,10045392,0.004001499968580902,23590912,96064512,119537664,8527872,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,hotpotqa,5abbd4035542993f40c73bcb,71,oracle,[2],"{""2"": 7}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,"""Show 'Em (What You're Made Of)"" is a song written by a group of people including an American singer/songwriter who was inducted into what on April 10, 2015?",[],,visited_budget,"[2, 0, 5, 6, 4, 3]",6,4,4,16,5,11,3,4,5,225,24,39589264,"[2, 3]",1.0,0.3333333333333333,1.0,1.0,1.0,0.013230199983809143,0.0037674999912269413,1.850002445280552e-05,0.0013639000244438648,0.17892069998197258,0.19351479999022558,108,1573,7,6,0.8571428571428571,0,0,0.0,0,6,45,45,620984671,196,1260,1456,10045392,0.004001499968580902,23590912,96064512,119537664,8527872,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,11,oracle,[1],"{""1"": 12}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,What film did Lela Rochon based on a John Grisham novel?,[],,visited_budget,"[1, 6, 4, 0, 2, 5]",6,4,3,12,5,6,3,4,5,80,18,49168144,"[1, 6]",1.0,0.3333333333333333,1.0,1.0,1.0,0.013243900029920042,0.0037752000498585403,1.98000343516469e-05,0.001004299963824451,0.21019900002283975,0.22444720001658425,108,1753,7,6,0.8571428571428571,0,0,0.0,0,6,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,23,oracle,[1],"{""1"": 12}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,What film did Lela Rochon based on a John Grisham novel?,[],,visited_budget,"[1, 6, 4, 0, 2, 5]",6,4,3,12,5,6,3,4,5,80,18,49168144,"[1, 6]",1.0,0.3333333333333333,1.0,1.0,1.0,0.012048200005665421,0.0036469000624492764,3.289995947852731e-05,0.0008038000087253749,0.21019900002283975,0.22305100003723055,108,1753,7,6,0.8571428571428571,0,0,0.0,0,6,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,37,oracle,[1],"{""1"": 11}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,What film did Lela Rochon based on a John Grisham novel?,[],,visited_budget,"[1, 6, 4, 0, 2, 5]",6,4,3,12,5,6,3,4,5,80,18,49168144,"[1, 6]",1.0,0.3333333333333333,1.0,1.0,1.0,0.011783900030422956,0.003753199940547347,1.4599994756281376e-05,0.0008691999828442931,0.21019900002283975,0.222852100036107,108,1753,7,6,0.8571428571428571,0,0,0.0,0,6,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,53,oracle,[1],"{""1"": 12}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,What film did Lela Rochon based on a John Grisham novel?,[],,visited_budget,"[1, 6, 4, 0, 2, 5]",6,4,3,12,5,6,3,4,5,80,18,49168144,"[1, 6]",1.0,0.3333333333333333,1.0,1.0,1.0,0.01199049997376278,0.004065899993292987,1.71000137925148e-05,0.0008611999801360071,0.21019900002283975,0.22305069997673854,108,1753,7,6,0.8571428571428571,0,0,0.0,0,6,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,hotpotqa,5ae6143f5542996de7b71b2d,71,oracle,[1],"{""1"": 14}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,What film did Lela Rochon based on a John Grisham novel?,[],,visited_budget,"[1, 6, 4, 0, 2, 5]",6,4,3,12,5,6,3,4,5,80,18,49168144,"[1, 6]",1.0,0.3333333333333333,1.0,1.0,1.0,0.014637699990998954,0.004129100008867681,2.7800037059932947e-05,0.0008095000521279871,0.21019900002283975,0.2256462000659667,108,1753,7,6,0.8571428571428571,0,0,0.0,0,6,16,16,620984671,196,448,644,10909848,0.0036299999919719994,23838720,102995968,123731968,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,hotpotqa,5a7e513a5542994959419996,11,oracle,[0],"{""0"": 1}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,what other school is located in the same suburb as the Ghana Police College?,[],,visited_budget,"[0, 1, 2, 3]",4,3,2,6,3,3,1,3,3,45,6,13512976,"[0, 3]",1.0,0.5,1.0,1.0,1.0,0.009032799978740513,0.0028694000211544335,1.3999990187585354e-05,0.007389399979729205,0.06292549998033792,0.07934769993880764,88,919,4,4,1.0,0,0,0.0,0,4,15,15,620984671,64,240,304,5780616,0.0020340000046417117,25211392,60406272,65011712,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,hotpotqa,5a7e513a5542994959419996,23,oracle,[0],"{""0"": 8}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,what other school is located in the same suburb as the Ghana Police College?,[],,visited_budget,"[0, 1, 2, 3]",4,3,2,6,3,3,1,3,3,45,6,13512976,"[0, 3]",1.0,0.5,1.0,1.0,1.0,0.0095253000035882,0.0025108999689109623,1.460005296394229e-05,0.0014162000152282417,0.06292549998033792,0.07386699999915436,88,919,4,4,1.0,0,0,0.0,0,4,15,15,620984671,64,240,304,5780616,0.0020340000046417117,25211392,60406272,65011712,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,hotpotqa,5a7e513a5542994959419996,37,oracle,[0],"{""0"": 12}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,what other school is located in the same suburb as the Ghana Police College?,[],,visited_budget,"[0, 1, 2, 3]",4,3,2,6,3,3,1,3,3,45,6,13512976,"[0, 3]",1.0,0.5,1.0,1.0,1.0,0.008481199969537556,0.0024157000589184463,1.2800039257854223e-05,0.0013570000301115215,0.06292549998033792,0.072763699979987,88,919,4,4,1.0,0,0,0.0,0,4,15,15,620984671,64,240,304,5780616,0.0020340000046417117,25211392,60406272,65011712,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,hotpotqa,5a7e513a5542994959419996,53,oracle,[0],"{""0"": 12}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,what other school is located in the same suburb as the Ghana Police College?,[],,visited_budget,"[0, 1, 2, 3]",4,3,2,6,3,3,1,3,3,45,6,13512976,"[0, 3]",1.0,0.5,1.0,1.0,1.0,0.008693499956279993,0.002597799990326166,2.3700064048171043e-05,0.0015199999907054007,0.06292549998033792,0.07313899992732331,88,919,4,4,1.0,0,0,0.0,0,4,15,15,620984671,64,240,304,5780616,0.0020340000046417117,25211392,60406272,65011712,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,hotpotqa,5a7e513a5542994959419996,71,oracle,[0],"{""0"": 1}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,what other school is located in the same suburb as the Ghana Police College?,[],,visited_budget,"[0, 1, 2, 3]",4,3,2,6,3,3,1,3,3,45,6,13512976,"[0, 3]",1.0,0.5,1.0,1.0,1.0,0.006712000002153218,0.0021073000971227884,2.9600050766021013e-05,0.0018176999874413013,0.06292549998033792,0.07145519996993244,88,919,4,4,1.0,0,0,0.0,0,4,15,15,620984671,64,240,304,5780616,0.0020340000046417117,25211392,60406272,65011712,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
test,hotpotqa,5a80d6be55429938b6142206,11,oracle,[2],"{""2"": 16}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,What university did the winner of the 2014 CFL's Most Outstanding Defensive Player Award attend?,[],,visited_budget,"[2, 0, 5, 1, 4, 3]",6,4,3,12,5,7,3,4,5,105,15,34715664,"[2, 4]",1.0,0.3333333333333333,1.0,1.0,1.0,0.013977899972815067,0.004033600154798478,3.760005347430706e-05,0.001136199978645891,0.15560349996667355,0.1707175999181345,104,1473,6,6,1.0,0,0,0.0,0,6,21,21,620984671,144,504,648,9353048,0.002745100005995482,19883520,90720768,98566144,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
test,hotpotqa,5a80d6be55429938b6142206,23,oracle,[2],"{""2"": 16}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,What university did the winner of the 2014 CFL's Most Outstanding Defensive Player Award attend?,[],,visited_budget,"[2, 0, 5, 1, 4, 3]",6,4,3,12,5,7,3,4,5,105,15,34715664,"[2, 4]",1.0,0.3333333333333333,1.0,1.0,1.0,0.013166799966711551,0.003711800090968609,3.500009188428521e-05,0.0019063999643549323,0.15560349996667355,0.17067669989774004,104,1473,6,6,1.0,0,0,0.0,0,6,21,21,620984671,144,504,648,9353048,0.002745100005995482,19883520,90720768,98566144,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
test,hotpotqa,5a80d6be55429938b6142206,37,oracle,[2],"{""2"": 16}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,What university did the winner of the 2014 CFL's Most Outstanding Defensive Player Award attend?,[],,visited_budget,"[2, 0, 5, 1, 4, 3]",6,4,3,12,5,7,3,4,5,105,15,34715664,"[2, 4]",1.0,0.3333333333333333,1.0,1.0,1.0,0.013796399987768382,0.00472029997035861,4.5900000259280205e-05,0.0015023999731056392,0.15560349996667355,0.17090229992754757,104,1473,6,6,1.0,0,0,0.0,0,6,21,21,620984671,144,504,648,9353048,0.002745100005995482,19883520,90720768,98566144,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
test,hotpotqa,5a80d6be55429938b6142206,53,oracle,[2],"{""2"": 16}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,What university did the winner of the 2014 CFL's Most Outstanding Defensive Player Award attend?,[],,visited_budget,"[2, 0, 5, 1, 4, 3]",6,4,3,12,5,7,3,4,5,105,15,34715664,"[2, 4]",1.0,0.3333333333333333,1.0,1.0,1.0,0.014370699995197356,0.004051700059790164,3.1400006264448166e-05,0.0013866000226698816,0.15560349996667355,0.1713607999845408,104,1473,6,6,1.0,0,0,0.0,0,6,21,21,620984671,144,504,648,9353048,0.002745100005995482,19883520,90720768,98566144,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
test,hotpotqa,5a80d6be55429938b6142206,71,oracle,[2],"{""2"": 16}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,What university did the winner of the 2014 CFL's Most Outstanding Defensive Player Award attend?,[],,visited_budget,"[2, 0, 5, 1, 4, 3]",6,4,3,12,5,7,3,4,5,105,15,34715664,"[2, 4]",1.0,0.3333333333333333,1.0,1.0,1.0,0.014603800023905933,0.004997699987143278,2.0299921743571758e-05,0.0013064999948255718,0.15560349996667355,0.17151379998540506,104,1473,6,6,1.0,0,0,0.0,0,6,21,21,620984671,144,504,648,9353048,0.002745100005995482,19883520,90720768,98566144,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
test,hotpotqa,5ab88c075542991b5579efbe,11,oracle,[3],"{""3"": 15}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,"Which ""The Chronicles of Narnia"" character is prominently featured in ""The Lion, the Witch and the Wardrobe"" and is a close friend with Lucy Pevensie whom she meets in the Lantern Waste.",[],,frontier_exhausted,"[3, 4, 2, 1, 0]",5,4,5,20,4,16,4,4,4,176,30,42406144,"[3, 4]",1.0,0.4,1.0,1.0,1.0,0.017403799982275814,0.0028215000056661665,5.4800009820610285e-05,0.001617999980226159,0.1834861999959685,0.20250799995847046,108,1628,7,5,0.7142857142857143,0,0,0.0,0,5,44,44,620984671,196,1232,1428,10237944,0.0058185000088997185,24115200,96406016,104857600,8527872,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
test,hotpotqa,5ab88c075542991b5579efbe,23,oracle,[3],"{""3"": 33}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,"Which ""The Chronicles of Narnia"" character is prominently featured in ""The Lion, the Witch and the Wardrobe"" and is a close friend with Lucy Pevensie whom she meets in the Lantern Waste.",[],,frontier_exhausted,"[3, 4, 2, 1, 0]",5,4,5,20,4,16,4,4,4,176,30,42406144,"[3, 4]",1.0,0.4,1.0,1.0,1.0,0.01823099999455735,0.0032390999840572476,2.3100001271814108e-05,0.0014689000090584159,0.1834861999959685,0.20318609999958426,108,1628,7,5,0.7142857142857143,0,0,0.0,0,5,44,44,620984671,196,1232,1428,10237944,0.0058185000088997185,24115200,96406016,104857600,8527872,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
