partition,dataset,example_id,seed,root_mode,root_parent,entry_facet,K_search,B_ceiling,theta_edge,theta_goal,hop,source_parent,candidate_parent,native_edge_rank,native_edge_score,passed_edge_threshold,duplicate,cycle,admitted,goal_best_facet,goal_score,goal_triggered,goal_correct,path,path_quality,visited_count,frontier_size,oracle_recall,oracle_precision,complete_oracle,chain_complete,raw_proposals,search_comparisons,goal_comparisons,search_time,peak_gpu_memory,active_kv_tokens
test,hotpotqa,5ab2b863554299295394685a,11,oracle,[3],"{""3"": 3}",4,6,,,2,0,2,3,12.960268020629883,True,True,False,False,,,False,False,"[3, 0, 2]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.020861900004092604,8526848,0
test,hotpotqa,5ab2b863554299295394685a,11,oracle,[3],"{""3"": 3}",4,6,,,2,0,1,4,12.956998825073242,True,False,False,True,3,-0.246270090341568,False,False,"[3, 0, 1]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.020861900004092604,8526848,0
test,hotpotqa,5ab2b863554299295394685a,11,oracle,[3],"{""3"": 3}",4,6,,,3,1,4,1,12.935544967651367,True,True,False,False,,,False,False,"[3, 0, 1, 4]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.020861900004092604,8526848,0
test,hotpotqa,5ab2b863554299295394685a,11,oracle,[3],"{""3"": 3}",4,6,,,3,1,5,2,12.869091033935547,True,True,False,False,,,False,False,"[3, 0, 1, 5]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.020861900004092604,8526848,0
test,hotpotqa,5ab2b863554299295394685a,11,oracle,[3],"{""3"": 3}",4,6,,,3,1,3,3,12.697341918945312,True,True,True,False,,,False,False,"[3, 0, 1, 3]",12.697341918945312,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.020861900004092604,8526848,0
test,hotpotqa,5ab2b863554299295394685a,11,oracle,[3],"{""3"": 3}",4,6,,,3,1,2,4,12.640195846557617,True,True,False,False,,,False,False,"[3, 0, 1, 2]",12.640195846557617,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.020861900004092604,8526848,0
test,hotpotqa,5ab2b863554299295394685a,23,oracle,[3],"{""3"": 13}",4,6,,,1,3,5,1,12.829216003417969,True,False,False,True,7,-0.2185913324356079,False,False,"[3, 5]",12.829216003417969,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.022888600011356175,8526848,0
test,hotpotqa,5ab2b863554299295394685a,23,oracle,[3],"{""3"": 13}",4,6,,,1,3,4,2,12.801130294799805,True,False,False,True,13,-0.17783212661743164,False,False,"[3, 4]",12.801130294799805,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.022888600011356175,8526848,0
test,hotpotqa,5ab2b863554299295394685a,23,oracle,[3],"{""3"": 13}",4,6,,,1,3,0,3,12.757608413696289,True,False,False,True,13,-0.2147170901298523,False,False,"[3, 0]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.022888600011356175,8526848,0
test,hotpotqa,5ab2b863554299295394685a,23,oracle,[3],"{""3"": 13}",4,6,,,1,3,2,4,12.64712905883789,True,False,False,True,13,-0.19615410268306732,False,False,"[3, 2]",12.64712905883789,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.022888600011356175,8526848,0
test,hotpotqa,5ab2b863554299295394685a,23,oracle,[3],"{""3"": 13}",4,6,,,2,5,4,1,12.899911880493164,True,True,False,False,,,False,False,"[3, 5, 4]",12.829216003417969,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.022888600011356175,8526848,0
test,hotpotqa,5ab2b863554299295394685a,23,oracle,[3],"{""3"": 13}",4,6,,,2,5,3,2,12.887128829956055,True,True,True,False,,,False,False,"[3, 5, 3]",12.829216003417969,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.022888600011356175,8526848,0
test,hotpotqa,5ab2b863554299295394685a,23,oracle,[3],"{""3"": 13}",4,6,,,2,5,0,3,12.830215454101562,True,True,False,False,,,False,False,"[3, 5, 0]",12.829216003417969,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.022888600011356175,8526848,0
test,hotpotqa,5ab2b863554299295394685a,23,oracle,[3],"{""3"": 13}",4,6,,,2,5,2,4,12.804004669189453,True,True,False,False,,,False,False,"[3, 5, 2]",12.804004669189453,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.022888600011356175,8526848,0
test,hotpotqa,5ab2b863554299295394685a,23,oracle,[3],"{""3"": 13}",4,6,,,2,4,5,1,12.973678588867188,True,True,False,False,,,False,False,"[3, 4, 5]",12.801130294799805,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.022888600011356175,8526848,0
test,hotpotqa,5ab2b863554299295394685a,23,oracle,[3],"{""3"": 13}",4,6,,,2,4,0,2,12.894346237182617,True,True,False,False,,,False,False,"[3, 4, 0]",12.801130294799805,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.022888600011356175,8526848,0
test,hotpotqa,5ab2b863554299295394685a,23,oracle,[3],"{""3"": 13}",4,6,,,2,4,3,3,12.80258846282959,True,True,True,False,,,False,False,"[3, 4, 3]",12.801130294799805,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.022888600011356175,8526848,0
test,hotpotqa,5ab2b863554299295394685a,23,oracle,[3],"{""3"": 13}",4,6,,,2,4,2,4,12.79597282409668,True,True,False,False,,,False,False,"[3, 4, 2]",12.79597282409668,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.022888600011356175,8526848,0
test,hotpotqa,5ab2b863554299295394685a,23,oracle,[3],"{""3"": 13}",4,6,,,2,0,5,1,13.08047866821289,True,True,False,False,,,False,False,"[3, 0, 5]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.022888600011356175,8526848,0
test,hotpotqa,5ab2b863554299295394685a,23,oracle,[3],"{""3"": 13}",4,6,,,2,0,4,2,13.027971267700195,True,True,False,False,,,False,False,"[3, 0, 4]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.022888600011356175,8526848,0
test,hotpotqa,5ab2b863554299295394685a,23,oracle,[3],"{""3"": 13}",4,6,,,2,0,2,3,12.960268020629883,True,True,False,False,,,False,False,"[3, 0, 2]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.022888600011356175,8526848,0
test,hotpotqa,5ab2b863554299295394685a,23,oracle,[3],"{""3"": 13}",4,6,,,2,0,1,4,12.956998825073242,True,False,False,True,13,-0.18711349368095398,False,False,"[3, 0, 1]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.022888600011356175,8526848,0
test,hotpotqa,5ab2b863554299295394685a,23,oracle,[3],"{""3"": 13}",4,6,,,3,1,4,1,12.935544967651367,True,True,False,False,,,False,False,"[3, 0, 1, 4]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.022888600011356175,8526848,0
test,hotpotqa,5ab2b863554299295394685a,23,oracle,[3],"{""3"": 13}",4,6,,,3,1,5,2,12.869091033935547,True,True,False,False,,,False,False,"[3, 0, 1, 5]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.022888600011356175,8526848,0
test,hotpotqa,5ab2b863554299295394685a,23,oracle,[3],"{""3"": 13}",4,6,,,3,1,3,3,12.697341918945312,True,True,True,False,,,False,False,"[3, 0, 1, 3]",12.697341918945312,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.022888600011356175,8526848,0
test,hotpotqa,5ab2b863554299295394685a,23,oracle,[3],"{""3"": 13}",4,6,,,3,1,2,4,12.640195846557617,True,True,False,False,,,False,False,"[3, 0, 1, 2]",12.640195846557617,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.022888600011356175,8526848,0
test,hotpotqa,5ab2b863554299295394685a,37,oracle,[3],"{""3"": 3}",4,6,,,1,3,5,1,12.829216003417969,True,False,False,True,3,-0.3111487627029419,False,False,"[3, 5]",12.829216003417969,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.018357399967499077,8526848,0
test,hotpotqa,5ab2b863554299295394685a,37,oracle,[3],"{""3"": 3}",4,6,,,1,3,4,2,12.801130294799805,True,False,False,True,3,-0.2768052816390991,False,False,"[3, 4]",12.801130294799805,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.018357399967499077,8526848,0
test,hotpotqa,5ab2b863554299295394685a,37,oracle,[3],"{""3"": 3}",4,6,,,1,3,0,3,12.757608413696289,True,False,False,True,3,-0.3071537911891937,False,False,"[3, 0]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.018357399967499077,8526848,0
test,hotpotqa,5ab2b863554299295394685a,37,oracle,[3],"{""3"": 3}",4,6,,,1,3,2,4,12.64712905883789,True,False,False,True,3,-0.33396023511886597,False,False,"[3, 2]",12.64712905883789,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.018357399967499077,8526848,0
test,hotpotqa,5ab2b863554299295394685a,37,oracle,[3],"{""3"": 3}",4,6,,,2,5,4,1,12.899911880493164,True,True,False,False,,,False,False,"[3, 5, 4]",12.829216003417969,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.018357399967499077,8526848,0
test,hotpotqa,5ab2b863554299295394685a,37,oracle,[3],"{""3"": 3}",4,6,,,2,5,3,2,12.887128829956055,True,True,True,False,,,False,False,"[3, 5, 3]",12.829216003417969,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.018357399967499077,8526848,0
test,hotpotqa,5ab2b863554299295394685a,37,oracle,[3],"{""3"": 3}",4,6,,,2,5,0,3,12.830215454101562,True,True,False,False,,,False,False,"[3, 5, 0]",12.829216003417969,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.018357399967499077,8526848,0
test,hotpotqa,5ab2b863554299295394685a,37,oracle,[3],"{""3"": 3}",4,6,,,2,5,2,4,12.804004669189453,True,True,False,False,,,False,False,"[3, 5, 2]",12.804004669189453,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.018357399967499077,8526848,0
test,hotpotqa,5ab2b863554299295394685a,37,oracle,[3],"{""3"": 3}",4,6,,,2,4,5,1,12.973678588867188,True,True,False,False,,,False,False,"[3, 4, 5]",12.801130294799805,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.018357399967499077,8526848,0
test,hotpotqa,5ab2b863554299295394685a,37,oracle,[3],"{""3"": 3}",4,6,,,2,4,0,2,12.894346237182617,True,True,False,False,,,False,False,"[3, 4, 0]",12.801130294799805,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.018357399967499077,8526848,0
test,hotpotqa,5ab2b863554299295394685a,37,oracle,[3],"{""3"": 3}",4,6,,,2,4,3,3,12.80258846282959,True,True,True,False,,,False,False,"[3, 4, 3]",12.801130294799805,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.018357399967499077,8526848,0
test,hotpotqa,5ab2b863554299295394685a,37,oracle,[3],"{""3"": 3}",4,6,,,2,4,2,4,12.79597282409668,True,True,False,False,,,False,False,"[3, 4, 2]",12.79597282409668,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.018357399967499077,8526848,0
test,hotpotqa,5ab2b863554299295394685a,37,oracle,[3],"{""3"": 3}",4,6,,,2,0,5,1,13.08047866821289,True,True,False,False,,,False,False,"[3, 0, 5]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.018357399967499077,8526848,0
test,hotpotqa,5ab2b863554299295394685a,37,oracle,[3],"{""3"": 3}",4,6,,,2,0,4,2,13.027971267700195,True,True,False,False,,,False,False,"[3, 0, 4]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.018357399967499077,8526848,0
test,hotpotqa,5ab2b863554299295394685a,37,oracle,[3],"{""3"": 3}",4,6,,,2,0,2,3,12.960268020629883,True,True,False,False,,,False,False,"[3, 0, 2]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.018357399967499077,8526848,0
test,hotpotqa,5ab2b863554299295394685a,37,oracle,[3],"{""3"": 3}",4,6,,,2,0,1,4,12.956998825073242,True,False,False,True,3,-0.2510383725166321,False,False,"[3, 0, 1]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.018357399967499077,8526848,0
test,hotpotqa,5ab2b863554299295394685a,37,oracle,[3],"{""3"": 3}",4,6,,,3,1,4,1,12.935544967651367,True,True,False,False,,,False,False,"[3, 0, 1, 4]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.018357399967499077,8526848,0
test,hotpotqa,5ab2b863554299295394685a,37,oracle,[3],"{""3"": 3}",4,6,,,3,1,5,2,12.869091033935547,True,True,False,False,,,False,False,"[3, 0, 1, 5]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.018357399967499077,8526848,0
test,hotpotqa,5ab2b863554299295394685a,37,oracle,[3],"{""3"": 3}",4,6,,,3,1,3,3,12.697341918945312,True,True,True,False,,,False,False,"[3, 0, 1, 3]",12.697341918945312,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.018357399967499077,8526848,0
test,hotpotqa,5ab2b863554299295394685a,37,oracle,[3],"{""3"": 3}",4,6,,,3,1,2,4,12.640195846557617,True,True,False,False,,,False,False,"[3, 0, 1, 2]",12.640195846557617,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.018357399967499077,8526848,0
test,hotpotqa,5ab2b863554299295394685a,53,oracle,[3],"{""3"": 6}",4,6,,,1,3,5,1,12.829216003417969,True,False,False,True,2,-0.1708851307630539,False,False,"[3, 5]",12.829216003417969,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.017882000014651567,8526848,0
test,hotpotqa,5ab2b863554299295394685a,53,oracle,[3],"{""3"": 6}",4,6,,,1,3,4,2,12.801130294799805,True,False,False,True,3,-0.14654207229614258,False,False,"[3, 4]",12.801130294799805,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.017882000014651567,8526848,0
test,hotpotqa,5ab2b863554299295394685a,53,oracle,[3],"{""3"": 6}",4,6,,,1,3,0,3,12.757608413696289,True,False,False,True,2,-0.150870218873024,False,False,"[3, 0]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.017882000014651567,8526848,0
test,hotpotqa,5ab2b863554299295394685a,53,oracle,[3],"{""3"": 6}",4,6,,,1,3,2,4,12.64712905883789,True,False,False,True,2,-0.18140675127506256,False,False,"[3, 2]",12.64712905883789,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.017882000014651567,8526848,0
test,hotpotqa,5ab2b863554299295394685a,53,oracle,[3],"{""3"": 6}",4,6,,,2,5,4,1,12.899911880493164,True,True,False,False,,,False,False,"[3, 5, 4]",12.829216003417969,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.017882000014651567,8526848,0
test,hotpotqa,5ab2b863554299295394685a,53,oracle,[3],"{""3"": 6}",4,6,,,2,5,3,2,12.887128829956055,True,True,True,False,,,False,False,"[3, 5, 3]",12.829216003417969,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.017882000014651567,8526848,0
test,hotpotqa,5ab2b863554299295394685a,53,oracle,[3],"{""3"": 6}",4,6,,,2,5,0,3,12.830215454101562,True,True,False,False,,,False,False,"[3, 5, 0]",12.829216003417969,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.017882000014651567,8526848,0
test,hotpotqa,5ab2b863554299295394685a,53,oracle,[3],"{""3"": 6}",4,6,,,2,5,2,4,12.804004669189453,True,True,False,False,,,False,False,"[3, 5, 2]",12.804004669189453,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.017882000014651567,8526848,0
test,hotpotqa,5ab2b863554299295394685a,53,oracle,[3],"{""3"": 6}",4,6,,,2,4,5,1,12.973678588867188,True,True,False,False,,,False,False,"[3, 4, 5]",12.801130294799805,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.017882000014651567,8526848,0
test,hotpotqa,5ab2b863554299295394685a,53,oracle,[3],"{""3"": 6}",4,6,,,2,4,0,2,12.894346237182617,True,True,False,False,,,False,False,"[3, 4, 0]",12.801130294799805,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.017882000014651567,8526848,0
test,hotpotqa,5ab2b863554299295394685a,53,oracle,[3],"{""3"": 6}",4,6,,,2,4,3,3,12.80258846282959,True,True,True,False,,,False,False,"[3, 4, 3]",12.801130294799805,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.017882000014651567,8526848,0
test,hotpotqa,5ab2b863554299295394685a,53,oracle,[3],"{""3"": 6}",4,6,,,2,4,2,4,12.79597282409668,True,True,False,False,,,False,False,"[3, 4, 2]",12.79597282409668,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.017882000014651567,8526848,0
test,hotpotqa,5ab2b863554299295394685a,53,oracle,[3],"{""3"": 6}",4,6,,,2,0,5,1,13.08047866821289,True,True,False,False,,,False,False,"[3, 0, 5]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.017882000014651567,8526848,0
test,hotpotqa,5ab2b863554299295394685a,53,oracle,[3],"{""3"": 6}",4,6,,,2,0,4,2,13.027971267700195,True,True,False,False,,,False,False,"[3, 0, 4]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.017882000014651567,8526848,0
test,hotpotqa,5ab2b863554299295394685a,53,oracle,[3],"{""3"": 6}",4,6,,,2,0,2,3,12.960268020629883,True,True,False,False,,,False,False,"[3, 0, 2]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.017882000014651567,8526848,0
test,hotpotqa,5ab2b863554299295394685a,53,oracle,[3],"{""3"": 6}",4,6,,,2,0,1,4,12.956998825073242,True,False,False,True,3,-0.14840584993362427,False,False,"[3, 0, 1]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.017882000014651567,8526848,0
test,hotpotqa,5ab2b863554299295394685a,53,oracle,[3],"{""3"": 6}",4,6,,,3,1,4,1,12.935544967651367,True,True,False,False,,,False,False,"[3, 0, 1, 4]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.017882000014651567,8526848,0
test,hotpotqa,5ab2b863554299295394685a,53,oracle,[3],"{""3"": 6}",4,6,,,3,1,5,2,12.869091033935547,True,True,False,False,,,False,False,"[3, 0, 1, 5]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.017882000014651567,8526848,0
test,hotpotqa,5ab2b863554299295394685a,53,oracle,[3],"{""3"": 6}",4,6,,,3,1,3,3,12.697341918945312,True,True,True,False,,,False,False,"[3, 0, 1, 3]",12.697341918945312,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.017882000014651567,8526848,0
test,hotpotqa,5ab2b863554299295394685a,53,oracle,[3],"{""3"": 6}",4,6,,,3,1,2,4,12.640195846557617,True,True,False,False,,,False,False,"[3, 0, 1, 2]",12.640195846557617,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.017882000014651567,8526848,0
test,hotpotqa,5ab2b863554299295394685a,71,oracle,[3],"{""3"": 3}",4,6,,,1,3,5,1,12.829216003417969,True,False,False,True,2,-0.1464163213968277,False,False,"[3, 5]",12.829216003417969,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.016822499979753047,8526848,0
test,hotpotqa,5ab2b863554299295394685a,71,oracle,[3],"{""3"": 3}",4,6,,,1,3,4,2,12.801130294799805,True,False,False,True,3,-0.14092925190925598,False,False,"[3, 4]",12.801130294799805,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.016822499979753047,8526848,0
test,hotpotqa,5ab2b863554299295394685a,71,oracle,[3],"{""3"": 3}",4,6,,,1,3,0,3,12.757608413696289,True,False,False,True,2,-0.12699191272258759,False,False,"[3, 0]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.016822499979753047,8526848,0
test,hotpotqa,5ab2b863554299295394685a,71,oracle,[3],"{""3"": 3}",4,6,,,1,3,2,4,12.64712905883789,True,False,False,True,2,-0.18350186944007874,False,False,"[3, 2]",12.64712905883789,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.016822499979753047,8526848,0
test,hotpotqa,5ab2b863554299295394685a,71,oracle,[3],"{""3"": 3}",4,6,,,2,5,4,1,12.899911880493164,True,True,False,False,,,False,False,"[3, 5, 4]",12.829216003417969,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.016822499979753047,8526848,0
test,hotpotqa,5ab2b863554299295394685a,71,oracle,[3],"{""3"": 3}",4,6,,,2,5,3,2,12.887128829956055,True,True,True,False,,,False,False,"[3, 5, 3]",12.829216003417969,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.016822499979753047,8526848,0
test,hotpotqa,5ab2b863554299295394685a,71,oracle,[3],"{""3"": 3}",4,6,,,2,5,0,3,12.830215454101562,True,True,False,False,,,False,False,"[3, 5, 0]",12.829216003417969,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.016822499979753047,8526848,0
test,hotpotqa,5ab2b863554299295394685a,71,oracle,[3],"{""3"": 3}",4,6,,,2,5,2,4,12.804004669189453,True,True,False,False,,,False,False,"[3, 5, 2]",12.804004669189453,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.016822499979753047,8526848,0
test,hotpotqa,5ab2b863554299295394685a,71,oracle,[3],"{""3"": 3}",4,6,,,2,4,5,1,12.973678588867188,True,True,False,False,,,False,False,"[3, 4, 5]",12.801130294799805,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.016822499979753047,8526848,0
test,hotpotqa,5ab2b863554299295394685a,71,oracle,[3],"{""3"": 3}",4,6,,,2,4,0,2,12.894346237182617,True,True,False,False,,,False,False,"[3, 4, 0]",12.801130294799805,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.016822499979753047,8526848,0
test,hotpotqa,5ab2b863554299295394685a,71,oracle,[3],"{""3"": 3}",4,6,,,2,4,3,3,12.80258846282959,True,True,True,False,,,False,False,"[3, 4, 3]",12.801130294799805,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.016822499979753047,8526848,0
test,hotpotqa,5ab2b863554299295394685a,71,oracle,[3],"{""3"": 3}",4,6,,,2,4,2,4,12.79597282409668,True,True,False,False,,,False,False,"[3, 4, 2]",12.79597282409668,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.016822499979753047,8526848,0
test,hotpotqa,5ab2b863554299295394685a,71,oracle,[3],"{""3"": 3}",4,6,,,2,0,5,1,13.08047866821289,True,True,False,False,,,False,False,"[3, 0, 5]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.016822499979753047,8526848,0
test,hotpotqa,5ab2b863554299295394685a,71,oracle,[3],"{""3"": 3}",4,6,,,2,0,4,2,13.027971267700195,True,True,False,False,,,False,False,"[3, 0, 4]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.016822499979753047,8526848,0
test,hotpotqa,5ab2b863554299295394685a,71,oracle,[3],"{""3"": 3}",4,6,,,2,0,2,3,12.960268020629883,True,True,False,False,,,False,False,"[3, 0, 2]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.016822499979753047,8526848,0
test,hotpotqa,5ab2b863554299295394685a,71,oracle,[3],"{""3"": 3}",4,6,,,2,0,1,4,12.956998825073242,True,False,False,True,3,-0.0867224931716919,False,False,"[3, 0, 1]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.016822499979753047,8526848,0
test,hotpotqa,5ab2b863554299295394685a,71,oracle,[3],"{""3"": 3}",4,6,,,3,1,4,1,12.935544967651367,True,True,False,False,,,False,False,"[3, 0, 1, 4]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.016822499979753047,8526848,0
test,hotpotqa,5ab2b863554299295394685a,71,oracle,[3],"{""3"": 3}",4,6,,,3,1,5,2,12.869091033935547,True,True,False,False,,,False,False,"[3, 0, 1, 5]",12.757608413696289,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.016822499979753047,8526848,0
test,hotpotqa,5ab2b863554299295394685a,71,oracle,[3],"{""3"": 3}",4,6,,,3,1,3,3,12.697341918945312,True,True,True,False,,,False,False,"[3, 0, 1, 3]",12.697341918945312,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.016822499979753047,8526848,0
test,hotpotqa,5ab2b863554299295394685a,71,oracle,[3],"{""3"": 3}",4,6,,,3,1,2,4,12.640195846557617,True,True,False,False,,,False,False,"[3, 0, 1, 2]",12.640195846557617,6,4,1.0,0.3333333333333333,1.0,1.0,20,25,100,0.016822499979753047,8526848,0
test,hotpotqa,5a710a915542994082a3e504,11,oracle,[1],"{""1"": 18}",4,6,,,1,1,0,1,13.128694534301758,True,False,False,True,0,-0.021302267909049988,False,False,"[1, 0]",13.128694534301758,5,4,1.0,0.4,1.0,1.0,8,8,96,0.010799999989103526,8526848,0
test,hotpotqa,5a710a915542994082a3e504,11,oracle,[1],"{""1"": 18}",4,6,,,1,1,3,2,13.127696990966797,True,False,False,True,7,-0.12988293170928955,False,False,"[1, 3]",13.127696990966797,5,4,1.0,0.4,1.0,1.0,8,8,96,0.010799999989103526,8526848,0
test,hotpotqa,5a710a915542994082a3e504,11,oracle,[1],"{""1"": 18}",4,6,,,1,1,4,3,13.117679595947266,True,False,False,True,20,-0.029797423630952835,False,False,"[1, 4]",13.117679595947266,5,4,1.0,0.4,1.0,1.0,8,8,96,0.010799999989103526,8526848,0
test,hotpotqa,5a710a915542994082a3e504,11,oracle,[1],"{""1"": 18}",4,6,,,1,1,2,4,13.098158836364746,True,False,False,True,7,-0.13415127992630005,False,False,"[1, 2]",13.098158836364746,5,4,1.0,0.4,1.0,1.0,8,8,96,0.010799999989103526,8526848,0
